Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.010619,0,0,0,0,0,0,0,0,0,0,0
1.929635,0,0,0,0,0,0,0,0,0,0,0
2.930196,0,0,0,0,0,0,0,0,0,0,0
3.97492,0,0,0,0,0,0,0,0,0,0,0
4.980652,0,0,0,0,0,0,0,0,0,0,0
5.987544,0,0,0,0,0,0,0,0,0,0,0
6.987672,0,0,0,0,0,0,0,0,0,0,0
7.988158,0,0,0,0,0,0,0,0,0,0,0
8.989409,0,0,0,0,0,0,0,0,0,0,0
10.00009,0,0,0,0,0,0,0,0,0,0,0
11.00816,0,0,0,0,0,0,0,0,0,0,0
12.01205,0,0,0,0,0,0,0,0,0,0,0
13.01962,0,0,0,0,0,0,0,0,0,0,0
14.0238,0,0,0,0,0,0,0,0,0,0,0
15.02466,0,0,0,0,0,0,0,0,0,0,0
16.02691,0,0,0,0,0,0,0,0,0,0,0
17.0359,0,0,0,0,0,0,0,0,0,0,0
18.04558,0,0,0,0,0,0,0,0,0,0,0
19.05384,0,0,0,0,0,0,0,0,0,0,0
20.05753,0,0,0,0,0,0,0,0,0,0,0
21.05766,0,0,0,0,0,0,0,0,0,0,0
22.06758,0,0,0,0,0,0,0,0,0,0,0
23.07908,0,0,0,0,0,0,0,0,0,0,0
24.08002,0,0,0,0,0,0,0,0,0,0,0
25.08586,0,0,0,0,0,0,0,0,0,0,0
26.09151,0,0,0,0,0,0,0,0,0,0,0
27.09633,0,0,0,0,0,0,0,0,0,0,0
28.09894,0,0,0,0,0,0,0,0,0,0,0
29.10858,0,0,0,0,0,0,0,0,0,0,0
30.1197,0,0,0,0,0,0,0,0,0,0,0
31.12872,0,0,0,0,0,0,0,0,0,0,0
32.14064,0,0,0,0,0,0,0,0,0,0,0
33.14728,0,0,0,0,0,0,0,0,0,0,0
34.15943,0,0,0,0,0,0,0,0,0,0,0
35.16024,0,0,0,0,0,0,0,0,0,0,0
36.16125,0,0,0,0,0,0,0,0,0,0,0
37.16926,0,0,0,0,0,0,0,0,0,0,0
38.28018,0,0,0,0,0,0,0,0,0,0,0
39.28345,0,0,0,0,0,0,0,0,0,0,0
40.28724,0,0,0,0,0,0,0,0,0,0,0
41.31607,0,0,0,0,0,0,0,0,0,0,0
42.37966,0,0,0,0,0,0,0,0,0,0,0
43.38505,0,0,0,0,0,0,0,0,0,0,0
44.39638,0,0,0,0,0,0,0,0,0,0,0
45.40018,0,0,0,0,0,0,0,0,0,0,0
46.40144,0,0,0,0,0,0,0,0,0,0,0
47.40536,0,0,0,0,0,0,0,0,0,0,0
48.4159,0,0,0,0,0,0,0,0,0,0,0
49.4241,0,0,0,0,0,0,0,0,0,0,0
50.43142,0,0,0,0,0,0,0,0,0,0,0
51.44196,0,0,0,0,0,0,0,0,0,0,0
52.4478,0,0,0,19,0,0,0,0,0,0,0
53.4548,0,0,0,89,0,0,0,0,0,0,0
54.46643,0,0,0,151,0,0,0,0,0,0,0
55.47807,0,0,0,215,0,0,0,0,0,0,0
56.48617,0,0,0,275,0,0,0,0,0,0,0
57.58471,0,0,0,317,0,0,0,0,0,0,0
58.58652,0,0,0,364,0,0,0,0,0,0,0
59.59575,0,0,0,415,0,0,0,0,0,0,0
60.59779,0,0,0,465,0,0,0,0,0,0,0
61.60438,0,0,0,517,0,0,0,0,0,0,0
62.74392,0,0,0,532,0,0,0,0,0,0,0
62.99957,0,0,0,534,0,0,0,0,0,0,0
63.2127,0,0,0,536,0,0,0,0,0,0,0
63.46158,0,0,0,538,0,0,0,0,0,0,0
63.60003,0,0,0,539,0,0,0,0,0,0,0
63.73677,0,0,0,540,0,0,0,0,0,0,0
63.86844,0,0,0,541,0,0,0,0,0,0,0
64.0057,0,0,0,541,0,0,0,0,0,0,0
64.13613,0,0,0,541,0,0,0,0,0,0,0
64.26569,0,0,0,542,0,0,0,0,0,0,0
64.40191,0,0,0,543,0,0,0,0,0,0,0
64.54116,0,0,0,544,0,0,0,0,0,0,0
64.69263,0,0,0,545,0,0,0,0,0,0,0
64.83682,0,0,0,546,0,0,0,0,0,0,0
65.00973,0,0,0,547,0,0,0,0,0,0,0
65.15497,0,0,0,548,0,0,0,0,0,0,0
65.31557,0,0,0,549,0,0,0,0,0,0,0
65.46361,0,0,0,550,0,0,0,0,0,0,0
65.60764,0,0,0,551,0,0,0,0,0,0,0
65.74916,0,0,0,552,0,0,0,0,0,0,0
65.9014,0,0,0,553,0,0,0,0,0,0,0
66.06243,0,0,0,554,0,0,0,0,0,0,0
66.46809,0,0,0,555,0,0,0,0,0,0,0
66.6366,0,0,0,556,0,0,0,0,0,0,0
66.78183,0,0,0,557,0,0,0,0,0,0,0
66.92976,0,0,0,558,0,0,0,0,0,0,0
67.076,0,0,0,559,0,0,0,0,0,0,0
67.23038,0,0,0,560,0,0,0,0,0,0,0
67.38335,0,0,0,561,0,0,0,0,0,0,0
67.52885,0,0,0,562,0,0,0,0,0,0,0
67.67891,0,0,0,562,0,0,0,0,0,0,0
67.82101,0,0,0,563,0,0,0,0,0,0,0
67.96648,0,0,0,564,0,0,0,0,0,0,0
68.11918,0,0,0,565,0,0,0,0,0,0,0
68.25932,0,0,0,566,0,0,0,0,0,0,0
68.41048,0,0,0,567,0,0,0,0,0,0,0
68.57446,0,0,0,568,0,0,0,0,0,0,0
68.75259,0,0,0,569,0,0,0,0,0,0,0
68.92022,0,0,0,570,0,0,0,0,0,0,0
69.08717,0,0,0,571,0,0,0,0,0,0,0
69.249,0,0,0,572,0,0,0,0,0,0,0
