Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.001564,0,0,0,0,0,0,0,0,0,0,0
1.922483,0,0,0,0,0,0,0,0,0,0,0
2.923682,0,0,0,0,0,0,0,0,0,0,0
3.930968,0,0,0,0,0,0,0,0,0,0,0
4.946467,0,0,0,0,0,0,0,0,0,0,0
5.952892,0,0,0,0,0,0,0,0,0,0,0
6.964114,0,0,0,0,0,0,0,0,0,0,0
7.965042,0,0,0,0,0,0,0,0,0,0,0
8.966583,0,0,0,0,0,0,0,0,0,0,0
9.967967,0,0,0,0,0,0,0,0,0,0,0
10.97788,0,0,0,0,0,0,0,0,0,0,0
11.98991,0,0,0,0,0,0,0,0,0,0,0
12.99774,0,0,0,0,0,0,0,0,0,0,0
14.00496,0,0,0,0,0,0,0,0,0,0,0
15.01503,0,0,0,0,0,0,0,0,0,0,0
16.06296,0,0,0,0,0,0,0,0,0,0,0
17.06366,0,0,0,0,0,0,0,0,0,0,0
18.07726,0,0,0,0,0,0,0,0,0,0,0
19.08186,0,0,0,0,0,0,0,0,0,0,0
20.11559,0,0,0,2,0,0,0,0,0,0,0
21.12477,0,0,0,59,0,0,0,0,0,0,0
22.12665,0,0,0,115,0,0,0,0,0,0,0
23.12979,0,0,0,172,0,0,0,0,0,0,0
24.1715,0,0,0,227,0,0,0,0,0,0,0
25.18596,0,0,0,276,0,0,0,0,0,0,0
26.60205,0,0,0,290,0,0,0,0,0,0,0
27.26168,0,0,0,291,0,0,0,0,0,0,0
27.95467,0,0,0,292,0,0,0,0,0,0,0
28.7031,0,0,0,293,0,0,0,0,0,0,0
29.45896,0,0,0,294,0,0,0,0,0,0,0
30.20449,0,0,0,295,0,0,0,0,0,0,0
30.96564,0,0,0,296,0,0,0,0,0,0,0
31.7552,0,0,0,297,0,0,0,0,0,0,0
32.60575,0,0,0,298,0,0,0,0,0,0,0
