Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.040018,0,0,0,0,0,0,0,0,0,0,0
1.950524,0,0,0,0,0,0,0,0,0,0,0
2.86979,0,0,0,0,0,0,0,0,0,0,0
3.888378,0,0,0,0,0,0,0,0,0,0,0
4.889699,0,0,0,0,0,0,0,0,0,0,0
5.89035,0,0,0,0,0,0,0,0,0,0,0
7.160407,0,0,0,0,0,0,0,0,0,0,0
8.22153,0,0,0,0,0,0,0,0,0,0,0
9.249235,0,0,0,0,0,0,0,0,0,0,0
10.26185,0,0,0,0,0,0,0,0,0,0,0
11.28309,0,0,0,0,0,0,0,0,0,0,0
12.29847,0,0,0,0,0,0,0,0,0,0,0
13.30082,0,0,0,0,0,0,0,0,0,0,0
14.3253,0,0,0,0,0,0,0,0,0,0,0
15.3325,0,0,0,0,0,0,0,0,0,0,0
16.37787,0,0,0,0,0,0,0,0,0,0,0
17.39259,0,0,0,0,0,0,0,0,0,0,0
18.39548,0,0,0,0,0,0,0,0,0,0,0
19.41933,0,0,0,0,0,0,0,0,0,0,0
20.43044,0,0,0,0,0,0,0,0,0,0,0
21.4591,0,0,0,0,0,0,0,0,0,0,0
22.48235,0,0,0,0,0,0,0,0,0,0,0
23.49355,0,0,0,0,0,0,0,0,0,0,0
24.49713,0,0,0,0,0,0,0,0,0,0,0
25.51552,0,0,0,0,0,0,0,0,0,0,0
26.52465,0,0,0,0,0,0,0,0,0,0,0
27.55007,0,0,0,0,0,0,0,0,0,0,0
28.57223,0,0,0,0,0,0,0,0,0,0,0
29.58369,0,0,0,0,0,0,0,0,0,0,0
30.61013,0,0,0,0,0,0,0,0,0,0,0
31.6137,0,0,0,0,0,0,0,0,0,0,0
32.87558,0,0,0,0,0,0,0,0,0,0,0
33.90828,0,0,0,0,0,0,0,0,0,0,0
34.91417,0,0,0,0,0,0,0,0,0,0,0
35.93864,0,0,0,0,0,0,0,0,0,0,0
36.95955,0,0,0,0,0,0,0,0,0,0,0
37.96119,0,0,0,0,0,0,0,0,0,0,0
38.96921,0,0,0,0,0,0,0,0,0,0,0
39.98246,0,0,0,0,0,0,0,0,0,0,0
41.005,0,0,0,0,0,0,0,0,0,0,0
42.00819,0,0,0,0,0,0,0,0,0,0,0
43.03629,0,0,0,0,0,0,0,0,0,0,0
44.0476,0,0,0,0,0,0,0,0,0,0,0
45.05517,0,0,0,0,0,0,0,0,0,0,0
46.06902,0,0,0,0,0,0,0,0,0,0,0
47.07339,0,0,0,0,0,0,0,0,0,0,0
48.09954,0,0,0,0,0,0,0,0,0,0,0
49.10479,0,0,0,0,0,0,0,0,0,0,0
50.10953,0,0,0,23,0,0,0,0,0,0,0
51.12896,0,0,0,73,0,0,0,0,0,0,0
52.13503,0,0,0,119,0,0,0,0,0,0,0
53.13681,0,0,0,158,0,0,0,0,0,0,0
54.13856,0,0,0,195,0,0,0,0,0,0,0
55.15979,0,0,0,232,0,0,0,0,0,0,0
56.1693,0,0,0,267,0,0,0,0,0,0,0
57.17418,0,0,0,302,0,0,0,0,0,0,0
58.20198,0,0,0,339,0,0,0,0,0,0,0
59.21972,0,0,0,375,0,0,0,0,0,0,0
60.21978,0,0,0,410,0,0,0,0,0,0,0
61.23991,0,0,0,448,0,0,0,0,0,0,0
62.26022,0,0,0,487,0,0,0,0,0,0,0
63.26846,0,0,0,528,0,0,0,0,0,0,0
64.29141,0,0,0,562,0,0,0,0,0,0,0
65.31478,0,0,0,593,0,0,0,0,0,0,0
66.33921,0,0,0,625,0,0,0,0,0,0,0
67.34352,0,0,0,654,0,0,0,0,0,0,0
68.36086,0,0,0,685,0,0,0,0,0,0,0
69.38334,0,0,0,717,0,0,0,0,0,0,0
70.40118,0,0,0,741,0,0,0,0,0,0,0
71.4145,0,0,0,768,0,0,0,0,0,0,0
72.42105,0,0,0,793,0,0,0,0,0,0,0
73.43526,0,0,0,817,0,0,0,0,0,0,0
74.45682,0,0,0,842,0,0,0,0,0,0,0
75.46107,0,0,0,859,0,0,0,0,0,0,0
76.4894,0,0,0,879,0,0,0,0,0,0,0
77.49569,0,0,0,878,0,0,0,0,0,0,0
78.4958,0,0,0,877,0,0,0,0,0,0,0
79.51442,0,0,0,876,0,0,0,0,0,0,0
80.53014,0,0,0,874,0,0,0,0,0,0,0
81.55215,0,0,0,869,0,0,0,0,0,0,0
82.57991,0,0,0,868,0,0,0,0,0,0,0
83.58729,0,0,0,868,0,0,0,0,0,0,0
84.60275,0,0,0,868,0,0,0,0,0,0,0
85.61572,0,0,0,868,0,0,0,0,0,0,0
86.6193,0,0,0,868,0,0,0,0,0,0,0
87.68314,0,0,0,868,0,0,0,0,0,0,0
88.0835,0,0,0,868,0,0,0,0,0,0,0
88.32518,0,0,0,868,0,0,0,0,0,0,0
88.59851,0,0,0,868,0,0,0,0,0,0,0
88.86095,0,0,0,868,0,0,0,0,0,0,0
89.12457,0,0,0,868,0,0,0,0,0,0,0
89.38377,0,0,0,868,0,0,0,0,0,0,0
89.64879,0,0,0,868,0,0,0,0,0,0,0
89.92229,0,0,0,868,0,0,0,0,0,0,0
90.21423,0,0,0,868,0,0,0,0,0,0,0
90.5377,0,0,0,868,0,0,0,0,0,0,0
90.82484,0,0,0,868,0,0,0,0,0,0,0
91.1168,0,0,0,868,0,0,0,0,0,0,0
91.40029,0,0,0,868,0,0,0,0,0,0,0
91.67608,0,0,0,868,0,0,0,0,0,0,0
91.99052,0,0,0,868,0,0,0,0,0,0,0
92.31773,0,0,0,868,0,0,0,0,0,0,0
92.6124,0,0,0,868,0,0,0,0,0,0,0
92.91656,0,0,0,868,0,0,0,0,0,0,0
93.26399,0,0,0,868,0,0,0,0,0,0,0
93.60967,0,0,0,868,0,0,0,0,0,0,0
93.92525,0,0,0,868,0,0,0,0,0,0,0
94.24379,0,0,0,868,0,0,0,0,0,0,0
94.60361,0,0,0,868,0,0,0,0,0,0,0
94.96972,0,0,0,868,0,0,0,0,0,0,0
95.29073,0,0,0,868,0,0,0,0,0,0,0
95.63041,0,0,0,868,0,0,0,0,0,0,0
95.9895,0,0,0,868,0,0,0,0,0,0,0
96.33977,0,0,0,868,0,0,0,0,0,0,0
96.67699,0,0,0,868,0,0,0,0,0,0,0
97.02312,0,0,0,868,0,0,0,0,0,0,0
97.41589,0,0,0,868,0,0,0,0,0,0,0
97.77946,0,0,0,868,0,0,0,0,0,0,0
98.13308,0,0,0,868,0,0,0,0,0,0,0
98.49759,0,0,0,868,0,0,0,0,0,0,0
98.89579,0,0,0,868,0,0,0,0,0,0,0
99.29499,0,0,0,868,0,0,0,0,0,0,0
99.63939,0,0,0,868,0,0,0,0,0,0,0
99.94474,0,0,0,868,0,0,0,0,0,0,0
100.3159,0,0,0,868,0,0,0,0,0,0,0
100.6951,0,0,0,868,0,0,0,0,0,0,0
100.9924,0,0,0,868,0,0,0,0,0,0,0
101.3589,0,0,0,868,0,0,0,0,0,0,0
101.7092,0,0,0,868,0,0,0,0,0,0,0
102.0375,0,0,0,868,0,0,0,0,0,0,0
102.4032,0,0,0,868,0,0,0,0,0,0,0
102.73,0,0,0,868,0,0,0,0,0,0,0
103.091,0,0,0,868,0,0,0,0,0,0,0
103.4443,0,0,0,868,0,0,0,0,0,0,0
103.8106,0,0,0,868,0,0,0,0,0,0,0
104.1466,0,0,0,868,0,0,0,0,0,0,0
104.5277,0,0,0,868,0,0,0,0,0,0,0
104.9037,0,0,0,868,0,0,0,0,0,0,0
105.2519,0,0,0,868,0,0,0,0,0,0,0
105.6012,0,0,0,868,0,0,0,0,0,0,0
106.0035,0,0,0,868,0,0,0,0,0,0,0
106.3697,0,0,0,868,0,0,0,0,0,0,0
106.6964,0,0,0,868,0,0,0,0,0,0,0
107.0199,0,0,0,868,0,0,0,0,0,0,0
