Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.018027,0,0,0,0,0,0,0,0,0,0,0
1.935457,0,0,0,0,0,0,0,0,0,0,0
2.951273,0,0,0,0,0,0,0,0,0,0,0
3.962658,0,0,0,0,0,0,0,0,0,0,0
4.96373,0,0,0,0,0,0,0,0,0,0,0
5.97087,0,0,0,0,0,0,0,0,0,0,0
6.981594,0,0,0,0,0,0,0,0,0,0,0
7.986438,0,0,0,0,0,0,0,0,0,0,0
9.000405,0,0,0,0,0,0,0,0,0,0,0
10.00069,0,0,0,0,0,0,0,0,0,0,0
11.04167,0,0,0,0,0,0,0,0,0,0,0
12.05386,0,0,0,0,0,0,0,0,0,0,0
13.06207,0,0,0,0,0,0,0,0,0,0,0
14.06743,0,0,0,0,0,0,0,0,0,0,0
15.07052,0,0,0,0,0,0,0,0,0,0,0
16.08694,0,0,0,0,0,0,0,0,0,0,0
17.09009,0,0,0,0,0,0,0,0,0,0,0
18.09501,0,0,0,0,0,0,0,0,0,0,0
19.09805,0,0,0,0,0,0,0,0,0,0,0
20.10551,0,0,0,0,0,0,0,0,0,0,0
21.11978,0,0,0,0,0,0,0,0,0,0,0
22.12557,0,0,0,0,0,0,0,0,0,0,0
23.13944,0,0,0,0,0,0,0,0,0,0,0
24.15012,0,0,0,0,0,0,0,0,0,0,0
25.15781,0,0,0,0,0,0,0,0,0,0,0
26.16768,0,0,0,0,0,0,0,0,0,0,0
27.18013,0,0,0,0,0,0,0,0,0,0,0
28.18107,0,0,0,0,0,0,0,0,0,0,0
29.19957,0,0,0,0,0,0,0,0,0,0,0
30.20325,0,0,0,0,0,0,0,0,0,0,0
31.20499,0,0,0,0,0,0,0,0,0,0,0
32.20687,0,0,0,0,0,0,0,0,0,0,0
33.21714,0,0,0,0,0,0,0,0,0,0,0
34.2249,0,0,0,0,0,0,0,0,0,0,0
35.24253,0,0,0,0,0,0,0,0,0,0,0
36.25704,0,0,0,0,0,0,0,0,0,0,0
37.26859,0,0,0,0,0,0,0,0,0,0,0
38.2863,0,0,0,0,0,0,0,0,0,0,0
39.30247,0,0,0,0,0,0,0,0,0,0,0
40.31068,0,0,0,0,0,0,0,0,0,0,0
41.32247,0,0,0,0,0,0,0,0,0,0,0
42.32919,0,0,0,0,0,0,0,0,0,0,0
43.34491,0,0,0,0,0,0,0,0,0,0,0
44.3595,0,0,0,0,0,0,0,0,0,0,0
45.3701,0,0,0,0,0,0,0,0,0,0,0
46.37327,0,0,0,0,0,0,0,0,0,0,0
47.3843,0,0,0,0,0,0,0,0,0,0,0
48.38657,0,0,0,0,0,0,0,0,0,0,0
49.40094,0,0,0,0,0,0,0,0,0,0,0
50.41411,0,0,0,0,0,0,0,0,0,0,0
51.42915,0,0,0,0,0,0,0,0,0,0,0
52.44191,0,0,0,0,0,0,0,0,0,0,0
53.44626,0,0,0,0,0,0,0,0,0,0,0
54.45336,0,0,0,0,0,0,0,0,0,0,0
55.45663,0,0,0,0,0,0,0,0,0,0,0
56.46226,0,0,0,0,0,0,0,0,0,0,0
57.46936,0,0,0,0,0,0,0,0,0,0,0
58.47253,0,0,0,0,0,0,0,0,0,0,0
59.48263,0,0,0,0,0,0,0,0,0,0,0
60.48508,0,0,0,0,0,0,0,0,0,0,0
61.48783,0,0,0,0,0,0,0,0,0,0,0
62.49925,0,0,0,0,0,0,0,0,0,0,0
63.50105,0,0,0,0,0,0,0,0,0,0,0
64.51514,0,0,0,0,0,0,0,0,0,0,0
65.51814,0,0,0,0,0,0,0,0,0,0,0
66.52853,0,0,0,0,0,0,0,0,0,0,0
67.52976,0,0,0,0,0,0,0,0,0,0,0
68.5312,0,0,0,0,0,0,0,0,0,0,0
69.54121,0,0,0,0,0,0,0,0,0,0,0
