Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.007484,0,0,0,0,0,0,0,0,0,0,0
1.928706,0,0,0,0,0,0,0,0,0,0,0
2.941742,0,0,0,0,0,0,0,0,0,0,0
3.945997,0,0,0,0,0,0,0,0,0,0,0
4.949857,0,0,0,0,0,0,0,0,0,0,0
5.950706,0,0,0,0,0,0,0,0,0,0,0
6.980057,0,0,0,0,0,0,0,0,0,0,0
7.988147,0,0,0,0,0,0,0,0,0,0,0
9.000402,0,0,0,0,0,0,0,0,0,0,0
10.06192,0,0,0,0,0,0,0,0,0,0,0
11.06251,0,0,0,0,0,0,0,0,0,0,0
12.06374,0,0,0,0,0,0,0,0,0,0,0
13.09066,0,0,0,0,0,0,0,0,0,0,0
14.099,0,0,0,0,0,0,0,0,0,0,0
15.10769,0,0,0,0,0,0,0,0,0,0,0
16.10812,0,0,0,0,0,0,0,0,0,0,0
17.11598,0,0,0,0,0,0,0,0,0,0,0
18.1193,0,0,0,0,0,0,0,0,0,0,0
19.12224,0,0,0,0,0,0,0,0,0,0,0
20.13094,0,0,0,0,0,0,0,0,0,0,0
21.1319,0,0,0,0,0,0,0,0,0,0,0
22.13574,0,0,0,0,0,0,0,0,0,0,0
23.14298,0,0,0,0,0,0,0,0,0,0,0
24.14776,0,0,0,0,0,0,0,0,0,0,0
25.15289,0,0,0,0,0,0,0,0,0,0,0
26.16063,0,0,0,0,0,0,0,0,0,0,0
27.16933,0,0,0,0,0,0,0,0,0,0,0
28.17152,0,0,0,0,0,0,0,0,0,0,0
29.1827,0,0,0,0,0,0,0,0,0,0,0
30.18968,0,0,0,0,0,0,0,0,0,0,0
31.19483,0,0,0,0,0,0,0,0,0,0,0
32.1972,0,0,0,0,0,0,0,0,0,0,0
33.19793,0,0,0,0,0,0,0,0,0,0,0
34.20267,0,0,0,0,0,0,0,0,0,0,0
35.20427,0,0,0,0,0,0,0,0,0,0,0
36.20594,0,0,0,0,0,0,0,0,0,0,0
37.21528,0,0,0,0,0,0,0,0,0,0,0
38.22127,0,0,0,0,0,0,0,0,0,0,0
39.28345,0,0,0,0,0,0,0,0,0,0,0
40.29391,0,0,0,0,0,0,0,0,0,0,0
41.29393,0,0,0,0,0,0,0,0,0,0,0
42.29587,0,0,0,0,0,0,0,0,0,0,0
43.29786,0,0,0,0,0,0,0,0,0,0,0
44.31068,0,0,0,0,0,0,0,0,0,0,0
45.40026,0,0,0,2,0,0,0,0,0,0,0
46.40231,0,0,0,18,0,0,0,0,0,0,0
47.403,0,0,0,39,0,0,0,0,0,0,0
48.40774,0,0,0,60,0,0,0,0,0,0,0
49.41595,0,0,0,82,0,0,0,0,0,0,0
50.42092,0,0,0,104,0,0,0,0,0,0,0
51.42604,0,0,0,125,0,0,0,0,0,0,0
52.43548,0,0,0,144,0,0,0,0,0,0,0
53.44319,0,0,0,160,0,0,0,0,0,0,0
54.4584,0,0,0,180,0,0,0,0,0,0,0
55.46387,0,0,0,195,0,0,0,0,0,0,0
56.46394,0,0,0,211,0,0,0,0,0,0,0
57.47133,0,0,0,221,0,0,0,0,0,0,0
58.47311,0,0,0,234,0,0,0,0,0,0,0
59.47551,0,0,0,246,0,0,0,0,0,0,0
60.47879,0,0,0,254,0,0,0,0,0,0,0
61.49662,0,0,0,269,0,0,0,0,0,0,0
62.51273,0,0,0,279,0,0,0,0,0,0,0
63.54097,0,0,0,288,0,0,0,0,0,0,0
64.55611,0,0,0,288,0,0,0,0,0,0,0
65.57525,0,0,0,288,0,0,0,0,0,0,0
66.58056,0,0,0,288,0,0,0,0,0,0,0
66.87647,0,0,0,288,0,0,0,0,0,0,0
67.16965,0,0,0,288,0,0,0,0,0,0,0
67.4709,0,0,0,288,0,0,0,0,0,0,0
67.75185,0,0,0,288,0,0,0,0,0,0,0
68.03761,0,0,0,288,0,0,0,0,0,0,0
68.30674,0,0,0,288,0,0,0,0,0,0,0
68.59577,0,0,0,288,0,0,0,0,0,0,0
68.88048,0,0,0,288,0,0,0,0,0,0,0
69.18653,0,0,0,288,0,0,0,0,0,0,0
69.48995,0,0,0,288,0,0,0,0,0,0,0
69.7896,0,0,0,288,0,0,0,0,0,0,0
70.10536,0,0,0,288,0,0,0,0,0,0,0
70.3931,0,0,0,288,0,0,0,0,0,0,0
70.68027,0,0,0,288,0,0,0,0,0,0,0
70.9756,0,0,0,288,0,0,0,0,0,0,0
71.29543,0,0,0,288,0,0,0,0,0,0,0
71.59302,0,0,0,288,0,0,0,0,0,0,0
71.8856,0,0,0,288,0,0,0,0,0,0,0
72.18381,0,0,0,288,0,0,0,0,0,0,0
72.48213,0,0,0,288,0,0,0,0,0,0,0
72.78467,0,0,0,288,0,0,0,0,0,0,0
73.06765,0,0,0,288,0,0,0,0,0,0,0
73.38126,0,0,0,288,0,0,0,0,0,0,0
73.6822,0,0,0,288,0,0,0,0,0,0,0
73.98819,0,0,0,288,0,0,0,0,0,0,0
74.28747,0,0,0,288,0,0,0,0,0,0,0
74.59311,0,0,0,288,0,0,0,0,0,0,0
74.89452,0,0,0,288,0,0,0,0,0,0,0
75.18345,0,0,0,288,0,0,0,0,0,0,0
75.48177,0,0,0,288,0,0,0,0,0,0,0
75.76724,0,0,0,288,0,0,0,0,0,0,0
76.05615,0,0,0,288,0,0,0,0,0,0,0
76.35046,0,0,0,288,0,0,0,0,0,0,0
76.63686,0,0,0,288,0,0,0,0,0,0,0
76.93118,0,0,0,288,0,0,0,0,0,0,0
77.24908,0,0,0,291,0,0,0,0,0,0,0
77.60014,0,0,0,295,0,0,0,0,0,0,0
77.94923,0,0,0,303,0,0,0,0,0,0,0
78.30692,0,0,0,306,0,0,0,0,0,0,0
78.64011,0,0,0,311,0,0,0,0,0,0,0
78.99722,0,0,0,317,0,0,0,0,0,0,0
79.32925,0,0,0,323,0,0,0,0,0,0,0
79.66006,0,0,0,327,0,0,0,0,0,0,0
79.99231,0,0,0,327,0,0,0,0,0,0,0
80.32795,0,0,0,329,0,0,0,0,0,0,0
80.68584,0,0,0,337,0,0,0,0,0,0,0
81.00883,0,0,0,339,0,0,0,0,0,0,0
81.38618,0,0,0,346,0,0,0,0,0,0,0
81.73828,0,0,0,352,0,0,0,0,0,0,0
82.11446,0,0,0,356,0,0,0,0,0,0,0
82.44888,0,0,0,359,0,0,0,0,0,0,0
82.79095,0,0,0,366,0,0,0,0,0,0,0
83.18708,0,0,0,377,0,0,0,0,0,0,0
83.54,0,0,0,377,0,0,0,0,0,0,0
83.83287,0,0,0,383,0,0,0,0,0,0,0
84.20581,0,0,0,383,0,0,0,0,0,0,0
84.58108,0,0,0,389,0,0,0,0,0,0,0
84.91008,0,0,0,393,0,0,0,0,0,0,0
85.25671,0,0,0,400,0,0,0,0,0,0,0
85.61717,0,0,0,400,0,0,0,0,0,0,0
85.98338,0,0,0,406,0,0,0,0,0,0,0
86.32559,0,0,0,405,0,0,0,0,0,0,0
86.66561,0,0,0,414,0,0,0,0,0,0,0
87.04128,0,0,0,418,0,0,0,0,0,0,0
87.43019,0,0,0,425,0,0,0,0,0,0,0
87.78777,0,0,0,424,0,0,0,0,0,0,0
88.17368,0,0,0,430,0,0,0,0,0,0,0
88.51228,0,0,0,429,0,0,0,0,0,0,0
88.88184,0,0,0,438,0,0,0,0,0,0,0
89.27921,0,0,0,442,0,0,0,0,0,0,0
89.55117,0,0,0,449,0,0,0,0,0,0,0
89.91322,0,0,0,448,0,0,0,0,0,0,0
90.29095,0,0,0,454,0,0,0,0,0,0,0
90.66558,0,0,0,456,0,0,0,0,0,0,0
91.03042,0,0,0,461,0,0,0,0,0,0,0
91.39835,0,0,0,469,0,0,0,0,0,0,0
91.79364,0,0,0,473,0,0,0,0,0,0,0
92.20544,0,0,0,477,0,0,0,0,0,0,0
92.52258,0,0,0,478,0,0,0,0,0,0,0
92.89452,0,0,0,481,0,0,0,0,0,0,0
93.28239,0,0,0,483,0,0,0,0,0,0,0
93.63478,0,0,0,484,0,0,0,0,0,0,0
93.91168,0,0,0,486,0,0,0,0,0,0,0
94.26311,0,0,0,488,0,0,0,0,0,0,0
94.53782,0,0,0,492,0,0,0,0,0,0,0
94.91769,0,0,0,494,0,0,0,0,0,0,0
95.29695,0,0,0,491,0,0,0,0,0,0,0
95.63985,0,0,0,492,0,0,0,0,0,0,0
95.96545,0,0,0,494,0,0,0,0,0,0,0
96.31031,0,0,0,498,0,0,0,0,0,0,0
96.66993,0,0,0,499,0,0,0,0,0,0,0
97.05319,0,0,0,501,0,0,0,0,0,0,0
97.42628,0,0,0,501,0,0,0,0,0,0,0
97.6939,0,0,0,504,0,0,0,0,0,0,0
98.02238,0,0,0,504,0,0,0,0,0,0,0
98.37684,0,0,0,504,0,0,0,0,0,0,0
