Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.005537,0,0,0,0,0,0,0,0,0,0,0
1.922884,0,0,0,0,0,0,0,0,0,0,0
2.923204,0,0,0,0,0,0,0,0,0,0,0
3.923832,0,0,0,0,0,0,0,0,0,0,0
4.925427,0,0,0,0,0,0,0,0,0,0,0
5.935812,0,0,0,0,0,0,0,0,0,0,0
6.946313,0,0,0,0,0,0,0,0,0,0,0
7.973465,0,0,0,0,0,0,0,0,0,0,0
8.987863,0,0,0,0,0,0,0,0,0,0,0
9.990938,0,0,0,0,0,0,0,0,0,0,0
10.99176,0,0,0,0,0,0,0,0,0,0,0
12.00235,0,0,0,0,0,0,0,0,0,0,0
13.01484,0,0,0,0,0,0,0,0,0,0,0
14.02604,0,0,0,0,0,0,0,0,0,0,0
15.02678,0,0,0,0,0,0,0,0,0,0,0
16.04545,0,0,0,10,0,0,0,0,0,0,0
17.05014,0,0,0,29,0,0,0,0,0,0,0
18.07176,0,0,0,47,0,0,0,0,0,0,0
19.08863,0,0,0,66,0,0,0,0,0,0,0
20.09605,0,0,0,86,0,0,0,0,0,0,0
21.11555,0,0,0,104,0,0,0,0,0,0,0
22.13082,0,0,0,119,0,0,0,0,0,0,0
23.14826,0,0,0,130,0,0,0,0,0,0,0
24.14932,0,0,0,145,0,0,0,0,0,0,0
25.15635,0,0,0,157,0,0,0,0,0,0,0
26.16196,0,0,0,172,0,0,0,0,0,0,0
27.1763,0,0,0,185,0,0,0,0,0,0,0
28.17924,0,0,0,201,0,0,0,0,0,0,0
29.20147,0,0,0,214,0,0,0,0,0,0,0
30.20181,0,0,0,224,0,0,0,0,0,0,0
31.24147,0,0,0,234,0,0,0,0,0,0,0
31.61647,0,0,0,236,0,0,0,0,0,0,0
31.91285,0,0,0,236,0,0,0,0,0,0,0
32.16417,0,0,0,236,0,0,0,0,0,0,0
32.46364,0,0,0,236,0,0,0,0,0,0,0
32.65672,0,0,0,236,0,0,0,0,0,0,0
32.84794,0,0,0,236,0,0,0,0,0,0,0
33.04748,0,0,0,237,0,0,0,0,0,0,0
33.2296,0,0,0,236,0,0,0,0,0,0,0
33.42935,0,0,0,236,0,0,0,0,0,0,0
33.63065,0,0,0,237,0,0,0,0,0,0,0
33.84917,0,0,0,237,0,0,0,0,0,0,0
34.09198,0,0,0,238,0,0,0,0,0,0,0
34.34644,0,0,0,237,0,0,0,0,0,0,0
34.58266,0,0,0,237,0,0,0,0,0,0,0
34.832,0,0,0,238,0,0,0,0,0,0,0
35.08463,0,0,0,239,0,0,0,0,0,0,0
35.34811,0,0,0,239,0,0,0,0,0,0,0
35.60954,0,0,0,239,0,0,0,0,0,0,0
35.86188,0,0,0,239,0,0,0,0,0,0,0
36.13703,0,0,0,239,0,0,0,0,0,0,0
36.39802,0,0,0,239,0,0,0,0,0,0,0
36.71508,0,0,0,240,0,0,0,0,0,0,0
37.0283,0,0,0,240,0,0,0,0,0,0,0
37.33167,0,0,0,240,0,0,0,0,0,0,0
37.59113,0,0,0,240,0,0,0,0,0,0,0
37.8442,0,0,0,240,0,0,0,0,0,0,0
38.11571,0,0,0,240,0,0,0,0,0,0,0
38.38473,0,0,0,241,0,0,0,0,0,0,0
38.63931,0,0,0,242,0,0,0,0,0,0,0
38.88283,0,0,0,243,0,0,0,0,0,0,0
39.13476,0,0,0,243,0,0,0,0,0,0,0
39.39957,0,0,0,243,0,0,0,0,0,0,0
39.66927,0,0,0,243,0,0,0,0,0,0,0
39.91669,0,0,0,243,0,0,0,0,0,0,0
40.16039,0,0,0,243,0,0,0,0,0,0,0
40.40764,0,0,0,243,0,0,0,0,0,0,0
40.71449,0,0,0,243,0,0,0,0,0,0,0
41.10378,0,0,0,243,0,0,0,0,0,0,0
41.46967,0,0,0,243,0,0,0,0,0,0,0
41.83896,0,0,0,243,0,0,0,0,0,0,0
42.20419,0,0,0,244,0,0,0,0,0,0,0
42.63612,0,0,0,244,0,0,0,0,0,0,0
43.09855,0,0,0,245,0,0,0,0,0,0,0
43.48855,0,0,0,244,0,0,0,0,0,0,0
43.87622,0,0,0,244,0,0,0,0,0,0,0
44.26791,0,0,0,245,0,0,0,0,0,0,0
44.7235,0,0,0,246,0,0,0,0,0,0,0
45.17786,0,0,0,245,0,0,0,0,0,0,0
45.58416,0,0,0,245,0,0,0,0,0,0,0
46.00843,0,0,0,246,0,0,0,0,0,0,0
46.42499,0,0,0,246,0,0,0,0,0,0,0
46.86268,0,0,0,246,0,0,0,0,0,0,0
47.32548,0,0,0,246,0,0,0,0,0,0,0
47.78497,0,0,0,246,0,0,0,0,0,0,0
48.23409,0,0,0,246,0,0,0,0,0,0,0
48.69069,0,0,0,246,0,0,0,0,0,0,0
49.18072,0,0,0,247,0,0,0,0,0,0,0
49.67806,0,0,0,246,0,0,0,0,0,0,0
50.14659,0,0,0,247,0,0,0,0,0,0,0
50.59281,0,0,0,247,0,0,0,0,0,0,0
51.05905,0,0,0,247,0,0,0,0,0,0,0
51.53757,0,0,0,248,0,0,0,0,0,0,0
52.01889,0,0,0,249,0,0,0,0,0,0,0
52.47707,0,0,0,248,0,0,0,0,0,0,0
52.95807,0,0,0,248,0,0,0,0,0,0,0
53.43663,0,0,0,248,0,0,0,0,0,0,0
