Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.006783,0,0,0,0,0,0,0,0,0,0,0
1.922918,0,0,0,0,0,0,0,0,0,0,0
2.939363,0,0,0,0,0,0,0,0,0,0,0
3.955512,0,0,0,0,0,0,0,0,0,0,0
4.987923,0,0,0,0,0,0,0,0,0,0,0
5.991305,0,0,0,0,0,0,0,0,0,0,0
7.001446,0,0,0,0,0,0,0,0,0,0,0
8.00439,0,0,0,0,0,0,0,0,0,0,0
9.019058,0,0,0,0,0,0,0,0,0,0,0
10.02249,0,0,0,0,0,0,0,0,0,0,0
11.0252,0,0,0,0,0,0,0,0,0,0,0
12.02647,0,0,0,0,0,0,0,0,0,0,0
13.04274,0,0,0,0,0,0,0,0,0,0,0
14.05415,0,0,0,0,0,0,0,0,0,0,0
15.05743,0,0,0,0,0,0,0,0,0,0,0
16.08491,0,0,0,0,0,0,0,0,0,0,0
17.09255,0,0,0,0,0,0,0,0,0,0,0
18.11593,0,0,0,0,0,0,0,0,0,0,0
19.12544,0,0,0,4,0,0,0,0,0,0,0
20.15368,0,0,0,17,0,0,0,0,0,0,0
21.17398,0,0,0,33,0,0,0,0,0,0,0
22.17612,0,0,0,47,0,0,0,0,0,0,0
23.19617,0,0,0,58,0,0,0,0,0,0,0
24.64608,0,0,0,62,0,0,0,0,0,0,0
25.18158,0,0,0,63,0,0,0,0,0,0,0
25.69015,0,0,0,64,0,0,0,0,0,0,0
26.17918,0,0,0,65,0,0,0,0,0,0,0
26.62783,0,0,0,65,0,0,0,0,0,0,0
27.14808,0,0,0,66,0,0,0,0,0,0,0
27.67873,0,0,0,66,0,0,0,0,0,0,0
28.18211,0,0,0,67,0,0,0,0,0,0,0
28.67894,0,0,0,68,0,0,0,0,0,0,0
29.19379,0,0,0,69,0,0,0,0,0,0,0
29.71967,0,0,0,70,0,0,0,0,0,0,0
30.25169,0,0,0,70,0,0,0,0,0,0,0
30.77063,0,0,0,70,0,0,0,0,0,0,0
31.27242,0,0,0,70,0,0,0,0,0,0,0
31.78886,0,0,0,70,0,0,0,0,0,0,0
32.34221,0,0,0,71,0,0,0,0,0,0,0
32.88288,0,0,0,71,0,0,0,0,0,0,0
33.40007,0,0,0,71,0,0,0,0,0,0,0
33.91581,0,0,0,71,0,0,0,0,0,0,0
34.42533,0,0,0,72,0,0,0,0,0,0,0
35.00653,0,0,0,73,0,0,0,0,0,0,0
35.56511,0,0,0,73,0,0,0,0,0,0,0
36.09033,0,0,0,74,0,0,0,0,0,0,0
36.59589,0,0,0,74,0,0,0,0,0,0,0
37.12446,0,0,0,74,0,0,0,0,0,0,0
37.70398,0,0,0,75,0,0,0,0,0,0,0
38.40127,0,0,0,75,0,0,0,0,0,0,0
39.04563,0,0,0,76,0,0,0,0,0,0,0
39.64963,0,0,0,77,0,0,0,0,0,0,0
40.38694,0,0,0,78,0,0,0,0,0,0,0
41.07115,0,0,0,78,0,0,0,0,0,0,0
41.67177,0,0,0,78,0,0,0,0,0,0,0
42.21541,0,0,0,79,0,0,0,0,0,0,0
42.90538,0,0,0,80,0,0,0,0,0,0,0
43.55089,0,0,0,80,0,0,0,0,0,0,0
44.15172,0,0,0,81,0,0,0,0,0,0,0
44.76107,0,0,0,82,0,0,0,0,0,0,0
45.58613,0,0,0,82,0,0,0,0,0,0,0
46.28754,0,0,0,83,0,0,0,0,0,0,0
47.06791,0,0,0,84,0,0,0,0,0,0,0
47.82465,0,0,0,84,0,0,0,0,0,0,0
48.54636,0,0,0,85,0,0,0,0,0,0,0
49.24906,0,0,0,85,0,0,0,0,0,0,0
49.83245,0,0,0,85,0,0,0,0,0,0,0
50.36361,0,0,0,85,0,0,0,0,0,0,0
51.01808,0,0,0,86,0,0,0,0,0,0,0
51.68477,0,0,0,87,0,0,0,0,0,0,0
52.30676,0,0,0,87,0,0,0,0,0,0,0
52.92652,0,0,0,87,0,0,0,0,0,0,0
53.5995,0,0,0,88,0,0,0,0,0,0,0
54.24393,0,0,0,88,0,0,0,0,0,0,0
54.87149,0,0,0,89,0,0,0,0,0,0,0
55.47766,0,0,0,89,0,0,0,0,0,0,0
56.11821,0,0,0,89,0,0,0,0,0,0,0
56.82574,0,0,0,89,0,0,0,0,0,0,0
57.44468,0,0,0,90,0,0,0,0,0,0,0
58.04562,0,0,0,90,0,0,0,0,0,0,0
58.69072,0,0,0,90,0,0,0,0,0,0,0
59.32067,0,0,0,90,0,0,0,0,0,0,0
59.974,0,0,0,90,0,0,0,0,0,0,0
60.61419,0,0,0,90,0,0,0,0,0,0,0
61.26143,0,0,0,90,0,0,0,0,0,0,0
61.9408,0,0,0,91,0,0,0,0,0,0,0
62.63137,0,0,0,91,0,0,0,0,0,0,0
63.29265,0,0,0,91,0,0,0,0,0,0,0
63.97338,0,0,0,92,0,0,0,0,0,0,0
64.62293,0,0,0,92,0,0,0,0,0,0,0
65.24309,0,0,0,92,0,0,0,0,0,0,0
65.90525,0,0,0,92,0,0,0,0,0,0,0
66.60976,0,0,0,92,0,0,0,0,0,0,0
67.81946,0,0,0,92,0,0,0,0,0,0,0
68.6763,0,0,0,92,0,0,0,0,0,0,0
69.40681,0,0,0,92,0,0,0,0,0,0,0
70.11125,0,0,0,93,0,0,0,0,0,0,0
70.76601,0,0,0,93,0,0,0,0,0,0,0
71.39761,0,0,0,93,0,0,0,0,0,0,0
72.05952,0,0,0,93,0,0,0,0,0,0,0
72.73589,0,0,0,93,0,0,0,0,0,0,0
73.35898,0,0,0,93,0,0,0,0,0,0,0
74.07004,0,0,0,94,0,0,0,0,0,0,0
74.77087,0,0,0,95,0,0,0,0,0,0,0
75.49626,0,0,0,95,0,0,0,0,0,0,0
76.21521,0,0,0,95,0,0,0,0,0,0,0
76.92383,0,0,0,95,0,0,0,0,0,0,0
77.60835,0,0,0,95,0,0,0,0,0,0,0
78.28073,0,0,0,95,0,0,0,0,0,0,0
78.96605,0,0,0,95,0,0,0,0,0,0,0
79.66404,0,0,0,95,0,0,0,0,0,0,0
80.57969,0,0,0,95,0,0,0,0,0,0,0
81.32432,0,0,0,96,0,0,0,0,0,0,0
81.92036,0,0,0,96,0,0,0,0,0,0,0
82.488,0,0,0,97,0,0,0,0,0,0,0
83.08171,0,0,0,98,0,0,0,0,0,0,0
83.67889,0,0,0,99,0,0,0,0,0,0,0
84.25776,0,0,0,99,0,0,0,0,0,0,0
84.85629,0,0,0,100,0,0,0,0,0,0,0
85.4805,0,0,0,101,0,0,0,0,0,0,0
86.09164,0,0,0,101,0,0,0,0,0,0,0
86.74236,0,0,0,102,0,0,0,0,0,0,0
