Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color, p Speed, p Look Radius, p Max Offspring, p Size, p Storage, p ReproductiveUrge, p Eye Color, P Speed, P Look Radius, P Max Offspring, P Size, P Storage, P ReproductiveUrge, P Eye Color
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.002897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.004574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.005678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.006593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.00749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.008108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.013701,24,1,23,0,2.731495,6,2,1,50,0.5,1,2.731495,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.03336,98,1,97,0,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.04517,105,0,105,0,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.05491,105,0,105,0,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.06415,105,0,105,0,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.06417,105,0,105,0,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.07333,105,0,105,0,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.09282,105,0,105,1,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.10642,105,0,105,3,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.11865,105,0,105,62,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.13268,105,0,105,120,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.15048,105,0,105,177,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.1578,105,0,105,229,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.15858,105,0,105,282,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.16329,105,0,105,334,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.17988,105,0,105,385,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.18577,105,0,105,432,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.20147,105,0,105,488,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.21716,105,0,105,541,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.22063,105,0,105,589,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.23086,105,0,105,638,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.23477,105,0,105,681,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.24718,105,0,105,726,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.24841,105,0,105,768,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.26081,105,0,105,810,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.27178,105,0,105,857,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.28204,105,0,105,896,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.28304,105,0,105,894,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.29246,105,0,105,892,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.30788,105,0,105,890,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.31244,105,0,105,890,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.31868,105,0,105,887,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.32692,105,0,105,887,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.32781,105,0,105,887,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.33192,105,0,105,886,2.731493,6,2,1,50,0.5,1,2.731493,6,2,1,50,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
