Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.013787,0,0,0,0,0,0,0,0,0,0,0
1.927925,0,0,0,0,0,0,0,0,0,0,0
2.940587,0,0,0,0,0,0,0,0,0,0,0
3.945675,0,0,0,0,0,0,0,0,0,0,0
4.956121,0,0,0,0,0,0,0,0,0,0,0
5.960483,0,0,0,0,0,0,0,0,0,0,0
6.972528,0,0,0,0,0,0,0,0,0,0,0
7.977733,0,0,0,0,0,0,0,0,0,0,0
8.98237,0,0,0,0,0,0,0,0,0,0,0
9.982692,0,0,0,0,0,0,0,0,0,0,0
10.99058,0,0,0,0,0,0,0,0,0,0,0
11.99243,0,0,0,0,0,0,0,0,0,0,0
13.00078,0,0,0,0,0,0,0,0,0,0,0
14.0014,0,0,0,0,0,0,0,0,0,0,0
15.00925,0,0,0,0,0,0,0,0,0,0,0
16.01697,0,0,0,0,0,0,0,0,0,0,0
17.02447,0,0,0,0,0,0,0,0,0,0,0
18.03211,0,0,0,0,0,0,0,0,0,0,0
19.03819,2,0,2,0,1.568115,6,2,1,50,1,1
20.04668,2,0,2,0,1.568115,6,2,1,50,1,1
21.04774,2,0,2,0,1.568115,6,2,1,50,1,1
22.0508,2,0,2,0,1.568115,6,2,1,50,1,1
23.08459,2,0,2,0,1.568115,6,2,1,50,1,1
24.09765,2,0,2,0,1.568115,6,2,1,50,1,1
25.11746,2,0,2,0,1.568115,6,2,1,50,1,1
26.12717,2,0,2,0,1.568115,6,2,1,50,1,1
27.13651,2,0,2,0,1.568115,6,2,1,50,1,1
28.13717,2,0,2,0,1.568115,6,2,1,50,1,1
29.19838,2,0,2,0,1.568115,6,2,1,50,1,1
30.20979,2,0,2,0,1.568115,6,2,1,50,1,1
31.22093,2,0,2,0,1.568115,6,2,1,50,1,1
32.22888,2,0,2,0,1.568115,6,2,1,50,1,1
33.24125,2,0,2,0,1.568115,6,2,1,50,1,1
34.25667,2,0,2,0,1.568115,6,2,1,50,1,1
35.26447,2,0,2,0,1.568115,6,2,1,50,1,1
36.2996,2,0,2,0,1.568115,6,2,1,50,1,1
37.2998,2,0,2,0,1.568115,6,2,1,50,1,1
38.30976,2,0,2,0,1.568115,6,2,1,50,1,1
39.31177,2,0,2,0,1.568115,6,2,1,50,1,1
40.31438,2,0,2,0,1.568115,6,2,1,50,1,1
41.32774,2,0,2,0,1.568115,6,2,1,50,1,1
42.32926,2,0,2,0,1.568115,6,2,1,50,1,1
43.32939,2,0,2,0,1.568115,6,2,1,50,1,1
44.33382,2,0,2,0,1.568115,6,2,1,50,1,1
45.34441,2,0,2,0,1.568115,6,2,1,50,1,1
46.35822,2,0,2,0,1.568115,6,2,1,50,1,1
47.3637,2,0,2,0,1.568115,6,2,1,50,1,1
48.36671,2,0,2,0,1.568115,6,2,1,50,1,1
49.37592,2,0,2,0,1.568115,6,2,1,50,1,1
50.39303,2,0,2,0,1.568115,6,2,1,50,1,1
51.39997,2,0,2,0,1.568115,6,2,1,50,1,1
52.40877,2,0,2,0,1.568115,6,2,1,50,1,1
53.41902,2,0,2,0,1.568115,6,2,1,50,1,1
54.42479,2,0,2,0,1.568115,6,2,1,50,1,1
55.436,2,0,2,0,1.568115,6,2,1,50,1,1
56.4493,2,0,2,0,1.568115,6,2,1,50,1,1
57.45478,2,0,2,0,1.568115,6,2,1,50,1,1
