Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Gestation, Max Offspring, Storage, Reproductive Urge, Eye Color
898.7932,180,0,180,2002,3.068875,6.037779,1.991244,0.9760449,1,48.97301,0.9918447
899.5193,180,0,180,2003,3.068875,6.037779,1.991244,0.9760449,1,48.97301,0.9918447
900.2171,180,0,180,2004,3.068875,6.037779,1.991244,0.9760449,1,48.97301,0.9918447
900.9391,180,0,180,2005,3.068875,6.037779,1.991244,0.9760449,1,48.97301,0.9918447
901.759,181,0,181,2004,3.06539,6.033323,1.993331,0.9760078,1,48.9868,0.9916893
902.5445,182,0,182,2007,3.057278,6.031915,1.98819,0.9747034,1,49.05879,0.9915023
903.3057,182,0,182,2007,3.057278,6.031915,1.98819,0.9747034,1,49.05879,0.9915023
904.0427,183,0,183,2008,3.054937,6.029907,1.987665,0.9737337,1,49.01315,0.9913785
904.7194,183,0,183,2013,3.054937,6.029907,1.987665,0.9737337,1,49.01315,0.9913785
905.3823,183,0,183,2017,3.054937,6.029907,1.987665,0.9737337,1,49.01315,0.9913785
906.1049,184,0,184,2017,3.054773,6.024443,1.986633,0.973558,1,49.01265,0.9903176
906.9984,185,0,185,2019,3.054891,6.022378,1.985633,0.9731005,1,48.97746,0.99054
907.8401,186,0,186,2021,3.05402,6.020705,1.987284,0.9734375,1,48.94283,0.9910969
908.7039,187,0,187,2025,3.054824,6.020948,1.988833,0.9730765,1,48.95236,0.9903923
909.4383,187,0,187,2029,3.054824,6.020948,1.988833,0.9730765,1,48.95236,0.9903923
910.08,187,0,187,2029,3.054824,6.020948,1.988833,0.9730765,1,48.95236,0.9903923
910.6993,187,0,187,2031,3.054824,6.020948,1.988833,0.9730765,1,48.95236,0.9903923
911.4125,188,0,188,2031,3.054186,6.018347,1.990069,0.9726184,1,48.96176,0.9908902
912.0717,188,0,188,2033,3.054186,6.018347,1.990069,0.9726184,1,48.96176,0.9908902
912.7091,187,0,187,2036,3.054382,6.016393,1.990745,0.9726434,1,48.98872,0.991388
913.4415,188,0,188,2035,3.054045,6.013612,1.989165,0.9722579,1,48.97208,0.9908634
914.097,188,0,188,2038,3.054045,6.013612,1.989165,0.9722579,1,48.97208,0.9908634
914.8077,188,0,188,2040,3.054045,6.013612,1.989165,0.9722579,1,48.97208,0.9908634
915.551,188,0,188,2042,3.054045,6.013612,1.989165,0.9722579,1,48.97208,0.9908634
916.5103,188,0,188,2045,3.050481,6.006245,1.990388,0.9717892,1,48.96035,0.9906282
917.1809,188,0,188,2046,3.050481,6.006245,1.990388,0.9717892,1,48.96035,0.9906282
917.916,189,0,189,2047,3.049703,6.008824,1.99121,0.970139,1,48.99472,0.9885764
918.5593,189,0,189,2051,3.049703,6.008824,1.99121,0.970139,1,48.99472,0.9885764
919.2808,190,0,190,2050,3.046842,6.006168,1.991891,0.9694026,1,49.0079,0.989907
919.9651,190,0,190,2054,3.046842,6.006168,1.991891,0.9694026,1,49.0079,0.989907
920.74,191,0,191,2056,3.047563,6.002147,1.99215,0.969226,1,48.99577,0.9893276
921.4592,191,0,191,2062,3.047563,6.002147,1.99215,0.969226,1,48.99577,0.9893276
922.3166,191,0,191,2064,3.047563,6.002147,1.99215,0.969226,1,48.99577,0.9893276
923.1534,191,0,191,2066,3.04894,5.997298,1.99213,0.9697216,1,49.03249,0.9890605
924.1935,193,0,193,2070,3.05046,6.010618,1.994334,0.9680666,1,49.12622,0.9876462
924.9709,193,0,193,2068,3.05166,6.009573,1.994285,0.9675174,1,49.09113,0.987176
925.6603,192,0,192,2070,3.051367,6.009623,1.994256,0.9673483,1,49.0864,0.9871092
926.5797,193,0,193,2072,3.054293,6.014224,1.992679,0.967282,1,49.12365,0.9866822
927.5043,194,0,194,2073,3.055899,6.010103,1.994333,0.9678796,1,49.09965,0.9878144
928.2451,193,0,193,2077,3.059503,6.013716,1.992742,0.9664178,1,49.07945,0.985913
928.8834,193,0,193,2081,3.059503,6.013716,1.992742,0.9664178,1,49.07945,0.985913
929.5809,193,0,193,2084,3.059503,6.013716,1.992742,0.9664178,1,49.07945,0.985913
930.2967,193,0,193,2085,3.059503,6.013716,1.992742,0.9664178,1,49.07945,0.985913
930.9788,193,0,193,2086,3.059503,6.013716,1.992742,0.9664178,1,49.07945,0.985913
931.6571,193,0,193,2088,3.059503,6.013716,1.992742,0.9664178,1,49.07945,0.985913
932.2971,193,0,193,2090,3.059503,6.013716,1.992742,0.9664178,1,49.07945,0.985913
932.9342,193,0,193,2092,3.059503,6.013716,1.992742,0.9664178,1,49.07945,0.985913
933.6609,194,0,194,2094,3.0563,6.010969,1.995221,0.9660357,1,49.1131,0.9858217
934.2983,194,0,194,2096,3.0563,6.010969,1.995221,0.9660357,1,49.1131,0.9858217
935.0537,194,0,194,2098,3.055915,6.014443,1.995515,0.9673243,1,49.05365,0.9837373
935.9052,194,0,194,2098,3.056442,6.01506,1.997291,0.9667401,1,49.06327,0.9836377
936.5784,194,0,194,2098,3.056442,6.01506,1.997291,0.9667401,1,49.06327,0.9836377
937.3957,194,0,194,2101,3.056442,6.01506,1.997291,0.9667401,1,49.06327,0.9836377
938.2276,195,0,195,2101,3.057362,6.01796,1.998273,0.9667776,1,49.03312,0.9840243
939.0229,195,0,195,2103,3.057362,6.01796,1.998273,0.9667776,1,49.03312,0.9840243
939.7447,195,0,195,2106,3.057362,6.01796,1.998273,0.9667776,1,49.03312,0.9840243
940.4372,195,0,195,2110,3.057362,6.01796,1.998273,0.9667776,1,49.03312,0.9840243
941.403,197,0,197,2112,3.060541,6.024451,1.998536,0.9682944,1,49.00009,0.9832487
942.6327,199,0,199,2117,3.059524,6.027983,1.998553,0.9681984,1,48.99075,0.9837071
943.6154,199,0,199,2123,3.059524,6.027983,1.998553,0.9681984,1,48.99075,0.9837071
944.72,199,0,199,2127,3.05636,6.047704,2.000614,0.9656571,1,48.84593,0.9848831
945.7661,200,0,200,2139,3.056972,6.042471,2.000782,0.9665544,1,48.84731,0.9855206
946.8027,201,0,201,2141,3.058014,6.03827,2.002161,0.9662149,1,48.83226,0.9847614
947.6802,201,0,201,2147,3.060494,6.035974,2.002587,0.9669265,1,48.84465,0.9821088
948.4001,201,0,201,2149,3.060494,6.035974,2.002587,0.9669265,1,48.84465,0.9821088
949.1078,201,0,201,2153,3.060494,6.035974,2.002587,0.9669265,1,48.84465,0.9821088
949.8023,200,0,200,2156,3.057445,6.038023,2.003528,0.9663275,1,48.86574,0.9821959
950.5645,200,0,200,2157,3.055979,6.035839,2.003743,0.9652274,1,48.88195,0.9824396
951.2441,200,0,200,2160,3.055979,6.035839,2.003743,0.9652274,1,48.88195,0.9824396
951.9531,200,0,200,2162,3.055979,6.035839,2.003743,0.9652274,1,48.88195,0.9824396
952.837,201,0,201,2163,3.057587,6.032722,2.004281,0.9650703,1,48.92497,0.9825683
953.6573,201,0,201,2160,3.057587,6.032722,2.004281,0.9650703,1,48.92497,0.9825683
954.5303,201,0,201,2163,3.057587,6.032722,2.004281,0.9650703,1,48.92497,0.9825683
955.3412,202,0,202,2164,3.056518,6.030125,2.004698,0.9651364,1,48.96222,0.9821222
956.0744,202,0,202,2168,3.056518,6.030125,2.004698,0.9651364,1,48.96222,0.9821222
956.7325,202,0,202,2171,3.056518,6.030125,2.004698,0.9651364,1,48.96222,0.9821222
957.3824,202,0,202,2170,3.056518,6.030125,2.004698,0.9651364,1,48.96222,0.9821222
958.2674,204,0,204,2170,3.060946,6.031963,2.00308,0.9668096,1,48.94991,0.981738
959.1962,206,0,206,2171,3.058606,6.029126,2.004524,0.9672439,1,48.9787,0.9812343
960.0497,205,0,205,2173,3.058481,6.029443,2.004616,0.9665096,1,48.96622,0.9809245
960.8505,205,0,205,2175,3.058481,6.029443,2.004616,0.9665096,1,48.96622,0.9809245
961.7713,206,0,206,2178,3.054597,6.026834,2.002585,0.9657496,1,48.98699,0.9814395
962.6055,206,0,206,2177,3.054174,6.02644,2.003366,0.9657479,1,48.97381,0.9808767
963.4547,207,0,207,2176,3.054429,6.013756,2.007348,0.9663062,1,49.10967,0.9796543
964.1666,207,0,207,2177,3.054429,6.013756,2.007348,0.9663062,1,49.10967,0.9796543
964.9514,208,0,208,2181,3.051005,6.012118,2.008156,0.9651881,1,49.10242,0.9796336
965.6232,208,0,208,2181,3.051005,6.012118,2.008156,0.9651881,1,49.10242,0.9796336
966.4014,209,0,209,2182,3.047247,6.004189,2.010292,0.9651311,1,49.10529,0.9790858
967.2293,209,0,209,2183,3.047247,6.004189,2.010292,0.9651311,1,49.10529,0.9790858
967.9964,209,0,209,2183,3.047247,6.004189,2.010292,0.9651311,1,49.10529,0.9790858
968.9158,210,0,210,2183,3.046822,6.007262,2.011655,0.9646354,1,49.10893,0.9788434
969.84,211,0,211,2184,3.045675,6.004877,2.010251,0.9646994,1,49.0816,0.9785328
970.6474,211,0,211,2187,3.045675,6.004877,2.010251,0.9646994,1,49.0816,0.9785328
971.4658,211,0,211,2191,3.045675,6.004877,2.010251,0.9646994,1,49.0816,0.9785328
972.3019,212,0,212,2191,3.046963,6.001501,2.01078,0.9645934,1,49.1076,0.9779639
972.9827,212,0,212,2193,3.046963,6.001501,2.01078,0.9645934,1,49.1076,0.9779639
973.6649,212,0,212,2194,3.046963,6.001501,2.01078,0.9645934,1,49.1076,0.9779639
974.5002,213,0,213,2196,3.045822,6.003761,2.009606,0.9650449,1,49.08582,0.9778908
975.5378,215,0,215,2197,3.047364,5.98866,2.011868,0.9663814,1,49.10151,0.9806898
976.4999,216,0,216,2198,3.043956,5.995697,2.007947,0.9674883,1,49.19712,0.9823248
977.3534,216,0,216,2200,3.043956,5.995697,2.007947,0.9674883,1,49.19712,0.9823248
978.0981,216,0,216,2201,3.043956,5.995697,2.007947,0.9674883,1,49.19712,0.9823248
978.8129,216,0,216,2205,3.043956,5.995697,2.007947,0.9674883,1,49.19712,0.9823248
979.7021,218,0,218,2207,3.036078,6.002514,2.00474,0.965987,1,49.32362,0.9825469
980.399,218,0,218,2209,3.036078,6.002514,2.00474,0.965987,1,49.32362,0.9825469
981.1329,217,0,217,2213,3.035746,6.002526,2.004761,0.9658303,1,49.32051,0.9824665
982.012,218,0,218,2217,3.038756,5.999747,2.00683,0.9671338,1,49.3121,0.9815344
982.9594,219,0,219,2217,3.035311,5.992887,2.006894,0.9675636,1,49.30407,0.9814376
983.8799,220,0,220,2219,3.029402,6.005802,2.005157,0.9688474,1,49.38307,0.9813406
984.6426,220,0,220,2222,3.029402,6.005802,2.005157,0.9688474,1,49.38307,0.9813406
985.4557,221,0,221,2225,3.031514,6.006616,2.005793,0.9692536,1,49.40628,0.9818935
986.3157,221,0,221,2227,3.027992,6.007243,2.007056,0.9698358,1,49.42245,0.981649
986.9995,221,0,221,2228,3.027992,6.007243,2.007056,0.9698358,1,49.42245,0.981649
987.666,221,0,221,2228,3.027992,6.007243,2.007056,0.9698358,1,49.42245,0.981649
988.584,223,0,223,2231,3.02771,6.000278,2.00966,0.9697235,1,49.42125,0.9813835
989.426,224,0,224,2231,3.02906,5.999325,2.008629,0.9693819,1,49.40173,0.9817383
990.2356,224,0,224,2233,3.02906,5.999325,2.008629,0.9693819,1,49.40173,0.9817383
991.1944,225,0,225,2237,3.030356,6.003461,2.00921,0.9695529,1,49.37457,0.9821099
992.0188,225,0,225,2237,3.030356,6.003461,2.00921,0.9695529,1,49.37457,0.9821099
992.7327,225,0,225,2238,3.030356,6.003461,2.00921,0.9695529,1,49.37457,0.9821099
993.4366,225,0,225,2240,3.030356,6.003461,2.00921,0.9695529,1,49.37457,0.9821099
994.1476,224,0,224,2242,3.03106,6.014913,2.007816,0.9683008,1,49.42134,0.9816154
994.8549,224,0,224,2244,3.03106,6.014913,2.007816,0.9683008,1,49.42134,0.9816154
995.5405,224,0,224,2246,3.03106,6.014913,2.007816,0.9683008,1,49.42134,0.9816154
996.374,225,0,225,2246,3.032958,6.013769,2.007396,0.9689766,1,49.40525,0.9815008
997.2446,225,0,225,2248,3.032958,6.013769,2.007396,0.9689766,1,49.40525,0.9815008
998.1396,225,0,225,2252,3.032958,6.013769,2.007396,0.9689766,1,49.40525,0.9815008
999.2261,226,0,226,2253,3.030326,6.009651,2.010295,0.9689802,1,49.41263,0.9810182
1000.021,226,0,226,2259,3.030326,6.009651,2.010295,0.9689802,1,49.41263,0.9810182
1000.746,226,0,226,2262,3.030326,6.009651,2.010295,0.9689802,1,49.41263,0.9810182
1001.482,226,0,226,2263,3.030326,6.009651,2.010295,0.9689802,1,49.41263,0.9810182
1002.343,227,0,227,2264,3.031735,6.014458,2.013531,0.9687843,1,49.3726,0.9805617
1003.09,227,0,227,2266,3.031735,6.014458,2.013531,0.9687843,1,49.3726,0.9805617
1003.957,228,0,228,2267,3.03043,6.014099,2.014534,0.9684979,1,49.34989,0.9807373
1005.134,229,0,229,2269,3.030649,6.015593,2.014199,0.9684011,1,49.37066,0.9804082
1006.431,231,0,231,2273,3.033571,6.00983,2.013752,0.9680628,1,49.42485,0.980544
1007.378,231,0,231,2275,3.033571,6.00983,2.013752,0.9680628,1,49.42485,0.980544
1008.192,231,0,231,2276,3.033571,6.00983,2.013752,0.9680628,1,49.42485,0.980544
1008.987,231,0,231,2279,3.033571,6.00983,2.013752,0.9680628,1,49.42485,0.980544
1009.916,231,0,231,2281,3.030404,6.009849,2.018727,0.9661908,1,49.50674,0.9795221
1010.721,230,0,230,2285,3.030067,6.009892,2.018809,0.9660438,1,49.5046,0.9794331
1011.571,229,0,229,2291,3.026615,6.004356,2.018419,0.9657357,1,49.52464,0.9801905
1012.467,229,0,229,2296,3.026615,6.004356,2.018419,0.9657357,1,49.52464,0.9801905
1013.368,229,0,229,2302,3.026615,6.004356,2.018419,0.9657357,1,49.52464,0.9801905
1014.266,229,0,229,2303,3.026615,6.004356,2.018419,0.9657357,1,49.52464,0.9801905
1015.236,230,0,230,2305,3.027262,6.007353,2.018499,0.9658645,1,49.55515,0.9800172
1016.158,231,0,231,2306,3.027361,6.009609,2.017535,0.9662142,1,49.56338,0.9794514
1017.049,232,0,232,2308,3.024821,6.006728,2.019047,0.9663615,1,49.5903,0.979482
1017.81,232,0,232,2311,3.024821,6.006728,2.019047,0.9663615,1,49.5903,0.979482
1018.686,232,0,232,2315,3.031384,6.003396,2.022404,0.9676586,1,49.61826,0.9778385
1019.477,232,0,232,2315,3.031384,6.003396,2.022404,0.9676586,1,49.61826,0.9778385
1020.344,232,0,232,2316,3.031384,6.003396,2.022404,0.9676586,1,49.61826,0.9778385
1021.197,232,0,232,2317,3.031384,6.003396,2.022404,0.9676586,1,49.61826,0.9778385
1022.014,232,0,232,2319,3.031384,6.003396,2.022404,0.9676586,1,49.61826,0.9778385
1022.752,231,0,231,2320,3.031884,6.006615,2.022958,0.9674675,1,49.61632,0.9772565
1023.651,232,0,232,2323,3.033046,6.005558,2.021744,0.9680119,1,49.59328,0.9774943
1024.546,233,0,233,2324,3.034488,6.007567,2.020456,0.9685988,1,49.6194,0.9779645
1025.569,235,0,235,2327,3.035905,6.012856,2.024195,0.9701257,1,49.58455,0.9802252
1026.532,236,0,236,2328,3.029792,6.014883,2.02774,0.9704294,1,49.66131,0.978966
1027.587,236,0,236,2326,3.029792,6.014883,2.02774,0.9704294,1,49.66131,0.978966
1028.727,236,0,236,2326,3.025887,6.006498,2.029992,0.9692353,1,49.74845,0.9785411
1029.764,236,0,236,2326,3.026829,6.002212,2.030095,0.968674,1,49.73315,0.97848
1030.55,236,0,236,2326,3.026829,6.002212,2.030095,0.968674,1,49.73315,0.97848
1031.343,235,0,235,2328,3.026183,6.006472,2.030078,0.9679232,1,49.73576,0.9779103
1032.069,235,0,235,2327,3.026183,6.006472,2.030078,0.9679232,1,49.73576,0.9779103
1032.91,236,0,236,2329,3.023717,6.009593,2.031211,0.9673522,1,49.69056,0.9779065
1033.66,236,0,236,2327,3.023717,6.009593,2.031211,0.9673522,1,49.69056,0.9779065
1034.653,238,0,238,2331,3.021856,6.003295,2.0334,0.9669971,1,49.73209,0.9769648
1035.726,239,0,239,2332,3.020541,5.997214,2.029738,0.9681206,1,49.76209,0.9750912
1036.796,239,0,239,2332,3.020594,5.989155,2.03384,0.9691666,1,49.74338,0.973247
1037.647,239,0,239,2336,3.020594,5.989155,2.03384,0.9691666,1,49.74338,0.973247
1038.534,240,0,240,2336,3.018226,5.992365,2.031822,0.9684811,1,49.75909,0.9738818
1039.343,240,0,240,2339,3.018226,5.992365,2.031822,0.9684811,1,49.75909,0.9738818
1040.089,240,0,240,2341,3.018226,5.992365,2.031822,0.9684811,1,49.75909,0.9738818
1040.819,240,0,240,2342,3.018226,5.992365,2.031822,0.9684811,1,49.75909,0.9738818
1041.694,241,0,241,2343,3.018428,5.993132,2.032049,0.968986,1,49.73287,0.9734944
1042.613,241,0,241,2344,3.018428,5.993132,2.032049,0.968986,1,49.73287,0.9734944
1043.597,242,0,242,2346,3.019289,5.99613,2.030065,0.9699209,1,49.74287,0.9736474
1044.489,240,0,240,2345,3.029629,5.989915,2.032275,0.9689171,1,49.58319,0.9727973
1045.392,240,0,240,2348,3.029629,5.989915,2.032275,0.9689171,1,49.58319,0.9727973
1046.291,241,0,241,2348,3.028779,5.997411,2.034537,0.9683353,1,49.6632,0.9727818
1047.475,243,0,243,2350,3.030638,5.992295,2.03555,0.9679089,1,49.6754,0.9721887
1048.411,243,0,243,2353,3.030638,5.992295,2.03555,0.9679089,1,49.6754,0.9721887
1049.329,243,0,243,2357,3.030638,5.992295,2.03555,0.9679089,1,49.6754,0.9721887
1050.333,243,0,243,2359,3.030638,5.992295,2.03555,0.9679089,1,49.6754,0.9721887
1051.63,245,0,245,2362,3.036092,6.00776,2.030377,0.9657329,1,49.588,0.9694948
1052.842,246,0,246,2364,3.035374,6.008554,2.031639,0.9653765,1,49.61574,0.9686315
1053.999,248,0,248,2365,3.034538,6.003196,2.031519,0.9652171,1,49.66868,0.9691054
1054.953,248,0,248,2367,3.034538,6.003196,2.031519,0.9652171,1,49.66868,0.9691054
1055.785,248,0,248,2371,3.034538,6.003196,2.031519,0.9652171,1,49.66868,0.9691054
1056.829,248,0,248,2373,3.034538,6.003196,2.031519,0.9652171,1,49.66868,0.9691054
1057.81,248,0,248,2372,3.034538,6.003196,2.031519,0.9652171,1,49.66868,0.9691054
1058.791,248,0,248,2375,3.034538,6.003196,2.031519,0.9652171,1,49.66868,0.9691054
1059.734,247,0,247,2377,3.03424,6.00321,2.031647,0.9650762,1,49.66734,0.9689803
1060.562,247,0,247,2383,3.03424,6.00321,2.031647,0.9650762,1,49.66734,0.9689803
1061.504,247,0,247,2385,3.034981,6.018579,2.028703,0.9654888,1,49.49804,0.9699855
1062.452,247,0,247,2386,3.035931,6.016343,2.029315,0.9656021,1,49.50556,0.9697511
1063.374,248,0,248,2388,3.033765,6.014736,2.029858,0.9662224,1,49.518,0.9690171
1064.336,249,0,249,2389,3.036862,6.011285,2.030117,0.9672038,1,49.49369,0.9690201
1065.315,249,0,249,2391,3.036862,6.011285,2.030117,0.9672038,1,49.49369,0.9690201
1066.28,248,0,248,2393,3.039488,5.995255,2.027394,0.9688162,1,49.61053,0.9681873
1067.373,249,0,249,2396,3.040862,5.991462,2.028463,0.9681072,1,49.61467,0.9680161
1068.261,249,0,249,2395,3.040862,5.991462,2.028463,0.9681072,1,49.61467,0.9680161
1069.093,249,0,249,2396,3.040862,5.991462,2.028463,0.9681072,1,49.61467,0.9680161
1069.912,249,0,249,2400,3.040862,5.991462,2.028463,0.9681072,1,49.61467,0.9680161
1070.879,250,0,250,2402,3.043617,5.979295,2.02568,0.9679245,1,49.61255,0.9693072
1071.872,251,0,251,2402,3.041929,5.983398,2.023474,0.9690484,1,49.66591,0.970828
1073.403,254,0,254,2406,3.035836,5.972196,2.02898,0.968221,1,49.61448,0.9694818
1074.766,255,0,255,2408,3.03776,5.973287,2.02942,0.9678655,1,49.62336,0.96917
1075.905,256,0,256,2409,3.035775,5.969901,2.028291,0.9677195,1,49.67176,0.9687789
1076.853,256,0,256,2408,3.035775,5.969901,2.028291,0.9677195,1,49.67176,0.9687789
1077.714,256,0,256,2413,3.035775,5.969901,2.028291,0.9677195,1,49.67176,0.9687789
1078.901,259,0,259,2414,3.032573,5.970222,2.028336,0.9670656,1,49.58072,0.9692169
1080.022,260,0,260,2416,3.030476,5.971191,2.028581,0.9669735,1,49.56582,0.968783
1081.01,260,0,260,2419,3.030476,5.971191,2.028581,0.9669735,1,49.56582,0.968783
1081.998,260,0,260,2425,3.030476,5.971191,2.028581,0.9669735,1,49.56582,0.968783
1082.91,260,0,260,2437,3.030476,5.971191,2.028581,0.9669735,1,49.56582,0.968783
1083.999,261,0,261,2449,3.027585,5.969637,2.02964,0.9667874,1,49.54134,0.9690663
1084.979,261,0,261,2452,3.027585,5.969637,2.02964,0.9667874,1,49.54134,0.9690663
1085.817,261,0,261,2452,3.027585,5.969637,2.02964,0.9667874,1,49.54134,0.9690663
1086.7,261,0,261,2452,3.027585,5.969637,2.02964,0.9667874,1,49.54134,0.9690663
1087.853,262,0,262,2454,3.028069,5.968809,2.029615,0.9674513,1,49.51731,0.9691773
1089.083,263,0,263,2456,3.029589,5.970718,2.03007,0.9675925,1,49.49515,0.968982
1090.295,264,0,264,2460,3.031128,5.972399,2.029321,0.9676161,1,49.49844,0.96951
1091.171,264,0,264,2462,3.031128,5.972399,2.029321,0.9676161,1,49.49844,0.96951
1092.01,264,0,264,2464,3.031128,5.972399,2.029321,0.9676161,1,49.49844,0.96951
1092.931,265,0,265,2464,3.028684,5.974122,2.027487,0.9685595,1,49.57737,0.9707481
1094.176,268,0,268,2465,3.024789,5.980009,2.027517,0.9681509,1,49.57573,0.9696892
1095.533,269,0,269,2467,3.024088,5.982851,2.024275,0.9672855,1,49.57021,0.9691776
1096.633,269,0,269,2472,3.024088,5.982851,2.024275,0.9672855,1,49.57021,0.9691776
1097.597,269,0,269,2473,3.024088,5.982851,2.024275,0.9672855,1,49.57021,0.9691776
1098.424,269,0,269,2476,3.024088,5.982851,2.024275,0.9672855,1,49.57021,0.9691776
1099.292,269,0,269,2479,3.024088,5.982851,2.024275,0.9672855,1,49.57021,0.9691776
1100.359,270,0,270,2484,3.02445,5.986087,2.025251,0.9672987,1,49.53994,0.9690239
1101.378,271,0,271,2492,3.019863,5.98556,2.025734,0.9672384,1,49.54275,0.9689457
1102.611,273,0,273,2496,3.017995,5.989062,2.02468,0.9647588,1,49.44914,0.9662412
1103.682,273,0,273,2500,3.017995,5.989062,2.02468,0.9647588,1,49.44914,0.9662412
1104.748,272,0,272,2506,3.017195,5.986888,2.024077,0.9647246,1,49.47218,0.9658999
1105.751,273,0,273,2507,3.017883,5.988698,2.024721,0.9648065,1,49.46259,0.9655992
1106.995,274,0,274,2508,3.01868,5.986858,2.025054,0.9652848,1,49.45789,0.9656708
1108.289,274,0,274,2512,3.01868,5.986858,2.025054,0.9652848,1,49.45789,0.9656708
1109.396,275,0,275,2514,3.018411,5.984828,2.024299,0.964927,1,49.43943,0.9655795
1110.467,274,0,274,2515,3.017591,5.987059,2.025131,0.9643243,1,49.45958,0.9659548
1111.729,275,0,275,2517,3.017822,5.987722,2.025533,0.9647133,1,49.46668,0.9663259
1113.04,276,0,276,2522,3.016814,5.988984,2.024109,0.9649346,1,49.47827,0.9666368
1114.389,278,0,278,2525,3.015671,5.98561,2.021463,0.9645221,1,49.51293,0.9664286
1115.5,279,0,279,2527,3.015059,5.987788,2.0201,0.9646022,1,49.57713,0.9666901
1116.75,281,0,281,2528,3.014751,5.979822,2.020357,0.964433,1,49.5773,0.9673019
1118.045,282,0,282,2530,3.014374,5.979511,2.021224,0.965129,1,49.58466,0.967096
1119.43,282,0,282,2536,3.014678,5.988081,2.023714,0.9642674,1,49.65534,0.9676027
1120.483,282,0,282,2538,3.014678,5.988081,2.023714,0.9642674,1,49.65534,0.9676027
1121.558,283,0,283,2540,3.015362,5.98638,2.024439,0.964916,1,49.67881,0.9678951
1122.493,283,0,283,2544,3.015362,5.98638,2.024439,0.964916,1,49.67881,0.9678951
1123.497,284,0,284,2547,3.013404,5.98783,2.024454,0.9648233,1,49.62498,0.9684625
1124.425,284,0,284,2547,3.013404,5.98783,2.024454,0.9648233,1,49.62498,0.9684625
1125.647,285,0,285,2546,3.015055,5.984131,2.026668,0.9648318,1,49.54743,0.9674473
1127.04,286,0,286,2548,3.01567,5.985703,2.027766,0.9645752,1,49.56329,0.9675195
1128.246,287,0,287,2548,3.014939,5.988008,2.026357,0.9649472,1,49.60382,0.9677501
1129.28,287,0,287,2553,3.014939,5.988008,2.026357,0.9649472,1,49.60382,0.9677501
1130.395,288,0,288,2560,3.014073,5.990006,2.027369,0.9653085,1,49.60793,0.9674442
1131.379,288,0,288,2562,3.014073,5.990006,2.027369,0.9653085,1,49.60793,0.9674442
1132.326,288,0,288,2567,3.014073,5.990006,2.027369,0.9653085,1,49.60793,0.9674442
1133.382,288,0,288,2570,3.014073,5.990006,2.027369,0.9653085,1,49.60793,0.9674442
1134.439,288,0,288,2569,3.014073,5.990006,2.027369,0.9653085,1,49.60793,0.9674442
1135.543,289,0,289,2570,3.013914,5.989187,2.028128,0.9654509,1,49.59914,0.9674934
1136.618,290,0,290,2572,3.014575,5.984553,2.028018,0.9657298,1,49.6143,0.9674699
1137.522,290,0,290,2574,3.014575,5.984553,2.028018,0.9657298,1,49.6143,0.9674699
1138.728,292,0,292,2576,3.012457,5.980135,2.027521,0.9665745,1,49.6898,0.9682705
1140.117,293,0,293,2577,3.013149,5.976982,2.029238,0.9672708,1,49.71307,0.9675961
1141.521,294,0,294,2576,3.010167,5.976812,2.031509,0.9682243,1,49.69176,0.9682081
1142.663,294,0,294,2576,3.010167,5.976812,2.031509,0.9682243,1,49.69176,0.9682081
1143.582,294,0,294,2578,3.010167,5.976812,2.031509,0.9682243,1,49.69176,0.9682081
1144.47,294,0,294,2582,3.010167,5.976812,2.031509,0.9682243,1,49.69176,0.9682081
1145.494,295,0,295,2586,3.010385,5.977049,2.032595,0.9680391,1,49.6635,0.9687616
1146.401,295,0,295,2585,3.010385,5.977049,2.032595,0.9680391,1,49.6635,0.9687616
1147.678,297,0,297,2586,3.007114,5.984849,2.029861,0.9687781,1,49.60711,0.9681914
1148.792,297,0,297,2588,3.007114,5.984849,2.029861,0.9687781,1,49.60711,0.9681914
1149.964,297,0,297,2589,3.007114,5.984849,2.029861,0.9687781,1,49.60711,0.9681914
1151.164,298,0,298,2591,3.0059,5.983897,2.027079,0.969722,1,49.57166,0.9679313
1152.397,299,0,299,2590,3.004244,5.984059,2.027504,0.9691783,1,49.56676,0.9679945
1153.45,299,0,299,2595,3.004244,5.984059,2.027504,0.9691783,1,49.56676,0.9679945
1154.375,299,0,299,2600,3.004244,5.984059,2.027504,0.9691783,1,49.56676,0.9679945
1155.411,299,0,299,2613,3.004244,5.984059,2.027504,0.9691783,1,49.56676,0.9679945
1156.618,300,0,300,2617,3.004954,5.982404,2.027229,0.9689597,1,49.53503,0.967635
1157.854,301,0,301,2620,3.005297,5.979599,2.026747,0.9689879,1,49.51922,0.9681301
1158.996,301,0,301,2624,3.005297,5.979599,2.026747,0.9689879,1,49.51922,0.9681301
1160.109,302,0,302,2626,3.004831,5.975445,2.02794,0.9688355,1,49.54499,0.9684836
1161.386,304,0,304,2632,3.00227,5.979597,2.027552,0.9694224,1,49.55182,0.9694986
1162.672,304,0,304,2634,3.001359,5.980406,2.02597,0.9688307,1,49.62222,0.9692833
1163.868,304,0,304,2637,3.001359,5.980406,2.02597,0.9688307,1,49.62222,0.9692833
1165.057,304,0,304,2639,3.001359,5.980406,2.02597,0.9688307,1,49.62222,0.9692833
1166.077,304,0,304,2641,3.001359,5.980406,2.02597,0.9688307,1,49.62222,0.9692833
