Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.004324,0,0,0,0,0,0,0,0,0,0,0
1.922506,0,0,0,0,0,0,0,0,0,0,0
2.929954,0,0,0,0,0,0,0,0,0,0,0
3.931018,0,0,0,0,0,0,0,0,0,0,0
4.934752,0,0,0,0,0,0,0,0,0,0,0
5.947561,0,0,0,0,0,0,0,0,0,0,0
6.951246,0,0,0,0,0,0,0,0,0,0,0
7.963818,0,0,0,0,0,0,0,0,0,0,0
8.978966,0,0,0,0,0,0,0,0,0,0,0
9.987686,0,0,0,0,0,0,0,0,0,0,0
11.00129,0,0,0,0,0,0,0,0,0,0,0
12.01858,0,0,0,2,0,0,0,0,0,0,0
13.0226,0,0,0,55,0,0,0,0,0,0,0
14.02492,0,0,0,108,0,0,0,0,0,0,0
15.03374,0,0,0,161,0,0,0,0,0,0,0
16.38335,0,0,0,180,0,0,0,0,0,0,0
16.93077,0,0,0,181,0,0,0,0,0,0,0
17.54521,0,0,0,182,0,0,0,0,0,0,0
18.21746,0,0,0,183,0,0,0,0,0,0,0
18.95919,0,0,0,184,0,0,0,0,0,0,0
19.62268,0,0,0,185,0,0,0,0,0,0,0
20.26337,0,0,0,186,0,0,0,0,0,0,0
20.89508,0,0,0,187,0,0,0,0,0,0,0
21.53971,0,0,0,188,0,0,0,0,0,0,0
23.02644,0,0,0,189,0,0,0,0,0,0,0
23.75405,0,0,0,190,0,0,0,0,0,0,0
24.18708,0,0,0,191,0,0,0,0,0,0,0
24.55564,0,0,0,192,0,0,0,0,0,0,0
24.92226,0,0,0,193,0,0,0,0,0,0,0
25.30453,0,0,0,194,0,0,0,0,0,0,0
25.62953,0,0,0,195,0,0,0,0,0,0,0
25.96369,0,0,0,196,0,0,0,0,0,0,0
26.29118,0,0,0,197,0,0,0,0,0,0,0
26.61002,0,0,0,198,0,0,0,0,0,0,0
26.92349,0,0,0,199,0,0,0,0,0,0,0
27.25756,0,0,0,200,0,0,0,0,0,0,0
27.60077,0,0,0,201,0,0,0,0,0,0,0
27.93119,0,0,0,202,0,0,0,0,0,0,0
28.25554,0,0,0,203,0,0,0,0,0,0,0
28.57138,0,0,0,204,0,0,0,0,0,0,0
28.89044,0,0,0,205,0,0,0,0,0,0,0
29.20799,0,0,0,206,0,0,0,0,0,0,0
