Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.005331,0,0,0,0,0,0,0,0,0,0,0
1.932762,0,0,0,0,0,0,0,0,0,0,0
2.996305,0,0,0,0,0,0,0,0,0,0,0
4.039685,0,0,0,0,0,0,0,0,0,0,0
5.0582,0,0,0,0,0,0,0,0,0,0,0
6.079475,0,0,0,0,0,0,0,0,0,0,0
7.179735,0,0,0,0,0,0,0,0,0,0,0
8.204977,0,0,0,0,0,0,0,0,0,0,0
9.218055,0,0,0,0,0,0,0,0,0,0,0
10.23069,0,0,0,0,0,0,0,0,0,0,0
11.31691,0,0,0,0,0,0,0,0,0,0,0
12.35485,0,0,0,0,0,0,0,0,0,0,0
13.40888,0,0,0,0,0,0,0,0,0,0,0
14.44086,0,0,0,0,0,0,0,0,0,0,0
15.44708,0,0,0,0,0,0,0,0,0,0,0
16.45398,0,0,0,0,0,0,0,0,0,0,0
17.49166,0,0,0,0,0,0,0,0,0,0,0
18.49406,0,0,0,0,0,0,0,0,0,0,0
19.5143,0,0,0,0,0,0,0,0,0,0,0
20.52684,0,0,0,0,0,0,0,0,0,0,0
21.53858,0,0,0,0,0,0,0,0,0,0,0
22.55341,0,0,0,0,0,0,0,0,0,0,0
23.55968,0,0,0,0,0,0,0,0,0,0,0
24.56026,0,0,0,0,0,0,0,0,0,0,0
25.56386,0,0,0,0,0,0,0,0,0,0,0
26.57589,0,0,0,0,0,0,0,0,0,0,0
27.57902,0,0,0,0,0,0,0,0,0,0,0
28.58134,0,0,0,0,0,0,0,0,0,0,0
29.60678,0,0,0,0,0,0,0,0,0,0,0
30.61683,0,0,0,0,0,0,0,0,0,0,0
31.61919,0,0,0,0,0,0,0,0,0,0,0
32.62553,0,0,0,0,0,0,0,0,0,0,0
33.62603,0,0,0,0,0,0,0,0,0,0,0
34.64458,0,0,0,0,0,0,0,0,0,0,0
35.64644,0,0,0,12,0,0,0,0,0,0,0
36.65378,0,0,0,27,0,0,0,0,0,0,0
37.65538,0,0,0,46,0,0,0,0,0,0,0
38.66217,0,0,0,59,0,0,0,0,0,0,0
39.69732,0,0,0,71,0,0,0,0,0,0,0
40.70755,0,0,0,84,0,0,0,0,0,0,0
41.7159,0,0,0,89,0,0,0,0,0,0,0
42.8097,0,0,0,98,0,0,0,0,0,0,0
43.84391,0,0,0,101,0,0,0,0,0,0,0
44.88058,0,0,0,103,0,0,0,0,0,0,0
45.89487,0,0,0,107,0,0,0,0,0,0,0
46.94051,0,0,0,113,0,0,0,0,0,0,0
47.98882,0,0,0,118,0,0,0,0,0,0,0
49.03958,0,0,0,124,0,0,0,0,0,0,0
50.05688,0,0,0,133,0,0,0,0,0,0,0
51.07999,0,0,0,143,0,0,0,0,0,0,0
52.12232,0,0,0,154,0,0,0,0,0,0,0
53.13641,0,0,0,163,0,0,0,0,0,0,0
54.15765,0,0,0,177,0,0,0,0,0,0,0
55.17649,0,0,0,186,0,0,0,0,0,0,0
56.19402,0,0,0,206,0,0,0,0,0,0,0
57.23479,0,0,0,215,0,0,0,0,0,0,0
58.25125,0,0,0,225,0,0,0,0,0,0,0
59.25452,0,0,0,239,0,0,0,0,0,0,0
60.2822,0,0,0,256,0,0,0,0,0,0,0
61.28481,0,0,0,274,0,0,0,0,0,0,0
62.29324,0,0,0,285,0,0,0,0,0,0,0
63.29643,0,0,0,296,0,0,0,0,0,0,0
64.30255,0,0,0,306,0,0,0,0,0,0,0
65.32133,0,0,0,315,0,0,0,0,0,0,0
66.34285,0,0,0,321,0,0,0,0,0,0,0
67.36598,0,0,0,323,0,0,0,0,0,0,0
68.39277,0,0,0,323,0,0,0,0,0,0,0
69.40121,0,0,0,323,0,0,0,0,0,0,0
70.42018,0,0,0,323,0,0,0,0,0,0,0
71.42334,0,0,0,323,0,0,0,0,0,0,0
72.43621,0,0,0,323,0,0,0,0,0,0,0
73.43785,0,0,0,323,0,0,0,0,0,0,0
74.45135,0,0,0,323,0,0,0,0,0,0,0
75.46453,0,0,0,323,0,0,0,0,0,0,0
76.47522,0,0,0,323,0,0,0,0,0,0,0
77.47825,0,0,0,323,0,0,0,0,0,0,0
78.49621,0,0,0,323,0,0,0,0,0,0,0
79.50137,0,0,0,323,0,0,0,0,0,0,0
80.50597,0,0,0,323,0,0,0,0,0,0,0
81.51038,0,0,0,323,0,0,0,0,0,0,0
82.51623,0,0,0,323,0,0,0,0,0,0,0
83.55325,0,0,0,323,0,0,0,0,0,0,0
84.57146,0,0,0,324,0,0,0,0,0,0,0
85.57697,0,0,0,324,0,0,0,0,0,0,0
86.59247,0,0,0,324,0,0,0,0,0,0,0
87.7067,0,0,0,325,0,0,0,0,0,0,0
88.22541,0,0,0,325,0,0,0,0,0,0,0
88.77703,0,0,0,325,0,0,0,0,0,0,0
89.26967,0,0,0,325,0,0,0,0,0,0,0
90.0923,0,0,0,325,0,0,0,0,0,0,0
90.65862,0,0,0,325,0,0,0,0,0,0,0
91.15519,0,0,0,325,0,0,0,0,0,0,0
91.64159,0,0,0,325,0,0,0,0,0,0,0
92.14391,0,0,0,325,0,0,0,0,0,0,0
93.00727,0,0,0,325,0,0,0,0,0,0,0
93.77756,0,0,0,325,0,0,0,0,0,0,0
94.25491,0,0,0,325,0,0,0,0,0,0,0
