Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius, Max Offspring, Size, Storage, ReproductiveUrge, Eye Color
0,0,0,0,0,0,0,0,0,0,0,0
1.010881,0,0,0,0,0,0,0,0,0,0,0
1.930834,0,0,0,0,0,0,0,0,0,0,0
2.933077,0,0,0,0,0,0,0,0,0,0,0
3.939787,0,0,0,0,0,0,0,0,0,0,0
4.972526,0,0,0,0,0,0,0,0,0,0,0
5.978207,0,0,0,0,0,0,0,0,0,0,0
6.980931,0,0,0,0,0,0,0,0,0,0,0
7.991387,0,0,0,0,0,0,0,0,0,0,0
8.992088,0,0,0,0,0,0,0,0,0,0,0
9.992299,0,0,0,0,0,0,0,0,0,0,0
11.0013,0,0,0,0,0,0,0,0,0,0,0
12.01033,0,0,0,0,0,0,0,0,0,0,0
13.01808,0,0,0,0,0,0,0,0,0,0,0
14.02438,0,0,0,0,0,0,0,0,0,0,0
15.02632,0,0,0,0,0,0,0,0,0,0,0
16.02773,0,0,0,0,0,0,0,0,0,0,0
17.03733,0,0,0,0,0,0,0,0,0,0,0
18.12894,0,0,0,0,0,0,0,0,0,0,0
19.13522,0,0,0,0,0,0,0,0,0,0,0
20.13906,0,0,0,0,0,0,0,0,0,0,0
21.14862,0,0,0,0,0,0,0,0,0,0,0
22.14862,0,0,0,0,0,0,0,0,0,0,0
23.16911,0,0,0,0,0,0,0,0,0,0,0
24.17104,0,0,0,0,0,0,0,0,0,0,0
25.23889,0,0,0,0,0,0,0,0,0,0,0
25.43839,0,0,0,0,0,0,0,0,0,0,0
25.64087,0,0,0,0,0,0,0,0,0,0,0
25.84479,0,0,0,0,0,0,0,0,0,0,0
26.07411,0,0,0,0,0,0,0,0,0,0,0
26.27527,0,0,0,0,0,0,0,0,0,0,0
26.48176,0,0,0,0,0,0,0,0,0,0,0
26.7073,0,0,0,0,0,0,0,0,0,0,0
26.93307,0,0,0,0,0,0,0,0,0,0,0
27.15723,0,0,0,0,0,0,0,0,0,0,0
27.38816,0,0,0,0,0,0,0,0,0,0,0
27.61571,0,0,0,0,0,0,0,0,0,0,0
27.85319,0,0,0,0,0,0,0,0,0,0,0
28.08669,0,0,0,0,0,0,0,0,0,0,0
28.32383,0,0,0,0,0,0,0,0,0,0,0
28.55166,0,0,0,0,0,0,0,0,0,0,0
28.77287,0,0,0,0,0,0,0,0,0,0,0
28.99043,0,0,0,0,0,0,0,0,0,0,0
29.21095,0,0,0,0,0,0,0,0,0,0,0
29.42323,0,0,0,0,0,0,0,0,0,0,0
29.66434,0,0,0,0,0,0,0,0,0,0,0
29.89178,0,0,0,0,0,0,0,0,0,0,0
30.27323,0,0,0,0,0,0,0,0,0,0,0
30.52589,0,0,0,0,0,0,0,0,0,0,0
30.76367,0,0,0,0,0,0,0,0,0,0,0
30.99436,0,0,0,0,0,0,0,0,0,0,0
31.22765,0,0,0,0,0,0,0,0,0,0,0
31.47358,0,0,0,0,0,0,0,0,0,0,0
31.71841,0,0,0,0,0,0,0,0,0,0,0
31.95799,0,0,0,0,0,0,0,0,0,0,0
32.18805,0,0,0,0,0,0,0,0,0,0,0
32.42484,0,0,0,0,0,0,0,0,0,0,0
32.70973,0,0,0,0,0,0,0,0,0,0,0
32.94588,0,0,0,0,0,0,0,0,0,0,0
33.1981,0,0,0,0,0,0,0,0,0,0,0
33.44962,0,0,0,0,0,0,0,0,0,0,0
33.68512,0,0,0,0,0,0,0,0,0,0,0
33.90865,0,0,0,0,0,0,0,0,0,0,0
34.12824,0,0,0,0,0,0,0,0,0,0,0
34.35394,0,0,0,0,0,0,0,0,0,0,0
34.58609,0,0,0,0,0,0,0,0,0,0,0
34.84644,0,0,0,0,0,0,0,0,0,0,0
35.13072,0,0,0,0,0,0,0,0,0,0,0
35.41006,0,0,0,0,0,0,0,0,0,0,0
35.70549,0,0,0,0,0,0,0,0,0,0,0
36.10987,0,0,0,0,0,0,0,0,0,0,0
36.40784,0,0,0,0,0,0,0,0,0,0,0
36.76157,0,0,0,0,0,0,0,0,0,0,0
37.0528,0,0,0,0,0,0,0,0,0,0,0
37.32067,0,0,0,0,0,0,0,0,0,0,0
37.57613,0,0,0,0,0,0,0,0,0,0,0
37.83141,0,0,0,0,0,0,0,0,0,0,0
38.08231,0,0,0,0,0,0,0,0,0,0,0
38.33224,0,0,0,0,0,0,0,0,0,0,0
38.57717,0,0,0,0,0,0,0,0,0,0,0
38.82925,0,0,0,0,0,0,0,0,0,0,0
39.09863,0,0,0,0,0,0,0,0,0,0,0
39.37799,0,0,0,0,0,0,0,0,0,0,0
39.67899,0,0,0,0,0,0,0,0,0,0,0
39.93182,0,0,0,0,0,0,0,0,0,0,0
40.17131,0,0,0,0,0,0,0,0,0,0,0
40.4205,0,0,0,0,0,0,0,0,0,0,0
40.68072,0,0,0,0,0,0,0,0,0,0,0
40.93989,0,0,0,0,0,0,0,0,0,0,0
41.20605,0,0,0,0,0,0,0,0,0,0,0
41.47206,0,0,0,0,0,0,0,0,0,0,0
41.78228,0,0,0,0,0,0,0,0,0,0,0
42.07767,0,0,0,0,0,0,0,0,0,0,0
42.34827,0,0,0,0,0,0,0,0,0,0,0
42.63137,0,0,0,0,0,0,0,0,0,0,0
42.87809,0,0,0,0,0,0,0,0,0,0,0
43.11091,0,0,0,0,0,0,0,0,0,0,0
43.37022,0,0,0,0,0,0,0,0,0,0,0
43.60891,0,0,0,0,0,0,0,0,0,0,0
43.83851,0,0,0,0,0,0,0,0,0,0,0
44.06496,0,0,0,0,0,0,0,0,0,0,0
44.33245,0,0,0,0,0,0,0,0,0,0,0
44.56575,0,0,0,0,0,0,0,0,0,0,0
44.79367,0,0,0,0,0,0,0,0,0,0,0
45.02423,0,0,0,0,0,0,0,0,0,0,0
45.27047,0,0,0,0,0,0,0,0,0,0,0
45.50011,0,0,0,0,0,0,0,0,0,0,0
45.72689,0,0,0,0,0,0,0,0,0,0,0
45.95927,0,0,0,0,0,0,0,0,0,0,0
46.19163,0,0,0,0,0,0,0,0,0,0,0
46.42128,0,0,0,0,0,0,0,0,0,0,0
46.66307,0,0,0,0,0,0,0,0,0,0,0
46.91998,0,0,0,0,0,0,0,0,0,0,0
47.1531,0,0,0,0,0,0,0,0,0,0,0
