Time, Total Creatures, Predators, Prey, Trees, Speed, Look Radius
265.9993,0,0,0,320,0,0
272.1078,0,0,0,322,0,0
280.7736,0,0,0,324,0,0
285.7354,0,0,0,325,0,0
289.3409,0,0,0,326,0,0
292.5098,0,0,0,327,0,0
295.5621,0,0,0,328,0,0
298.3355,0,0,0,329,0,0
301.1152,0,0,0,330,0,0
303.9326,0,0,0,331,0,0
306.8772,0,0,0,332,0,0
313.3571,0,0,0,334,0,0
321.7998,0,0,0,336,0,0
326.9936,0,0,0,337,0,0
334.0549,0,0,0,339,0,0
338.6847,0,0,0,340,0,0
349.4618,0,0,0,344,0,0
360.2388,0,0,0,353,0,0
362.5178,0,0,0,354,0,0
363.639,0,0,0,355,0,0
364.5024,0,0,0,356,0,0
365.2882,0,0,0,357,0,0
366.0873,0,0,0,358,0,0
366.8285,0,0,0,359,0,0
367.5558,0,0,0,360,0,0
369.5615,0,0,0,362,0,0
370.5167,0,0,0,363,0,0
371.2734,0,0,0,364,0,0
371.9897,0,0,0,365,0,0
372.732,0,0,0,366,0,0
374.6409,0,0,0,368,0,0
375.5816,0,0,0,369,0,0
376.3547,0,0,0,370,0,0
377.0879,0,0,0,371,0,0
377.826,0,0,0,372,0,0
381.115,0,0,0,375,0,0
382.2678,0,0,0,376,0,0
383.159,0,0,0,377,0,0
383.9917,0,0,0,378,0,0
384.6736,0,0,0,379,0,0
385.2104,0,0,0,380,0,0
385.6858,0,0,0,381,0,0
386.0919,0,0,0,382,0,0
386.4635,0,0,0,383,0,0
386.8339,0,0,0,384,0,0
387.193,0,0,0,385,0,0
387.5662,0,0,0,386,0,0
387.8947,0,0,0,387,0,0
388.2355,0,0,0,388,0,0
388.5757,0,0,0,389,0,0
388.9103,0,0,0,390,0,0
389.2526,0,0,0,391,0,0
389.6107,0,0,0,392,0,0
389.9727,0,0,0,393,0,0
391.0555,0,0,0,395,0,0
391.567,0,0,0,396,0,0
391.987,0,0,0,397,0,0
392.3931,0,0,0,398,0,0
394.8541,0,0,0,402,0,0
395.4571,0,0,0,403,0,0
395.9437,0,0,0,404,0,0
396.3629,0,0,0,405,0,0
396.7442,0,0,0,406,0,0
399.2053,0,0,0,412,0,0
399.858,0,0,0,413,0,0
400.2874,0,0,0,414,0,0
400.697,0,0,0,415,0,0
402.8333,0,0,0,418,0,0
403.4294,0,0,0,419,0,0
403.9006,0,0,0,420,0,0
404.3541,0,0,0,421,0,0
406.8152,0,0,0,428,0,0
407.4605,0,0,0,429,0,0
408.4612,0,0,0,455,0,0
409.4771,0,0,0,493,0,0
410.493,0,0,0,521,0,0
411.4992,0,0,0,557,0,0
412.5035,0,0,0,602,0,0
413.5244,0,0,0,641,0,0
414.6342,0,0,0,680,0,0
415.725,0,0,0,711,0,0
416.729,0,0,0,742,0,0
417.7358,0,0,0,775,0,0
419.0568,0,0,0,811,0,0
420.2466,0,0,0,838,0,0
421.2638,0,0,0,866,0,0
422.2665,0,0,0,904,0,0
423.2674,0,0,0,920,0,0
424.4333,0,0,0,919,0,0
425.4757,0,0,0,920,0,0
426.557,12,1,11,921,3.108003,6
427.569,36,1,35,921,3.108002,6
428.6094,58,1,57,921,3.108002,6
429.6356,77,1,76,921,3.108002,6
430.6743,94,1,93,921,3.108002,6
431.6854,101,0,101,921,3.108002,6
432.6981,101,0,101,921,3.108002,6
433.7261,101,0,101,921,3.108002,6
434.7663,101,0,101,921,3.108002,6
435.7741,101,0,101,922,3.108002,6
436.7966,101,0,101,922,3.108002,6
437.8092,101,0,101,922,3.108002,6
438.8436,101,0,101,921,3.108002,6
439.8885,101,0,101,921,3.108002,6
440.9438,101,0,101,921,3.108002,6
441.9843,101,0,101,921,3.108002,6
443.0459,101,0,101,920,3.108002,6
444.0485,101,0,101,919,3.108002,6
445.0909,101,0,101,919,3.108002,6
446.1277,101,0,101,918,3.108002,6
447.1536,101,0,101,918,3.108002,6
448.1938,101,0,101,918,3.108002,6
449.3928,101,0,101,915,3.108002,6
449.7202,101,0,101,915,3.108002,6
450.0987,101,0,101,915,3.108002,6
450.631,101,0,101,915,3.108002,6
451.278,101,0,101,914,3.108002,6
451.942,101,0,101,913,3.108002,6
452.5308,101,0,101,913,3.108002,6
453.1193,101,0,101,913,3.108002,6
453.7062,101,0,101,911,3.108002,6
454.2724,101,0,101,911,3.108002,6
454.8665,101,0,101,910,3.108002,6
455.4314,101,0,101,909,3.108002,6
455.988,101,0,101,908,3.108002,6
456.5562,101,0,101,908,3.108002,6
457.0878,101,0,101,908,3.108002,6
457.6587,101,0,101,908,3.108002,6
458.2357,101,0,101,908,3.108002,6
458.8738,101,0,101,907,3.108002,6
459.6923,101,0,101,907,3.108002,6
461.4141,101,0,101,907,3.108002,6
463.419,101,0,101,907,3.108002,6
465.8079,101,0,101,907,3.108002,6
469.1521,102,0,102,908,3.112992,5.986619
470.5013,102,0,102,908,3.112992,5.986619
471.0427,102,0,102,908,3.112992,5.986619
471.3879,102,0,102,908,3.112992,5.986619
471.7557,102,0,102,908,3.112992,5.986619
472.3887,102,0,102,908,3.112992,5.986619
472.7764,102,0,102,908,3.112992,5.986619
473.2737,102,0,102,908,3.112992,5.986619
473.848,102,0,102,908,3.112992,5.986619
474.4826,102,0,102,908,3.112992,5.986619
475.1164,102,0,102,908,3.112992,5.986619
475.7406,102,0,102,908,3.112992,5.986619
476.3571,102,0,102,908,3.112992,5.986619
477.0338,102,0,102,908,3.112992,5.986619
477.7988,103,0,103,908,3.105273,6.007027
478.5171,103,0,103,908,3.105273,6.007027
479.235,103,0,103,908,3.105273,6.007027
479.9084,103,0,103,908,3.105273,6.007027
480.5346,103,0,103,908,3.105273,6.007027
481.1898,103,0,103,908,3.105273,6.007027
481.8703,103,0,103,908,3.105273,6.007027
482.5749,103,0,103,908,3.105273,6.007027
483.2303,103,0,103,908,3.105273,6.007027
483.9388,103,0,103,908,3.105273,6.007027
484.5796,103,0,103,908,3.105273,6.007027
485.8537,103,0,103,909,3.105273,6.007027
487.726,105,0,105,911,3.092508,5.990891
489.5983,105,0,105,913,3.092508,5.990891
491.0835,105,0,105,914,3.092508,5.990891
491.8772,105,0,105,914,3.092508,5.990891
493.087,105,0,105,915,3.092508,5.990891
493.8748,105,0,105,915,3.092508,5.990891
494.6317,105,0,105,915,3.092508,5.990891
495.3502,105,0,105,915,3.092508,5.990891
496.1535,106,0,106,915,3.096519,6.013505
496.985,106,0,106,915,3.096519,6.013505
497.7495,106,0,106,915,3.096519,6.013505
498.4826,106,0,106,915,3.096519,6.013505
499.1753,106,0,106,914,3.096519,6.013505
499.8452,106,0,106,914,3.096519,6.013505
500.6356,108,0,108,914,3.078682,6.044659
501.3099,108,0,108,914,3.078682,6.044659
501.9648,108,0,108,914,3.078682,6.044659
502.6024,108,0,108,914,3.078682,6.044659
503.3077,108,0,108,914,3.078682,6.044659
503.9531,108,0,108,914,3.078682,6.044659
504.6534,109,0,109,914,3.082104,6.064749
506.0057,109,0,109,915,3.082104,6.064749
506.794,109,0,109,915,3.082104,6.064749
507.5033,109,0,109,915,3.082104,6.064749
508.212,109,0,109,915,3.082104,6.064749
508.9005,109,0,109,915,3.082104,6.064749
509.6739,109,0,109,915,3.082104,6.064749
510.3835,109,0,109,915,3.082104,6.064749
511.1809,110,0,110,915,3.079923,6.063898
512.1852,113,0,113,915,3.075967,6.064104
512.9164,113,0,113,915,3.075967,6.064104
513.6609,113,0,113,915,3.075967,6.064104
514.4573,114,0,114,915,3.068742,6.087959
515.1989,114,0,114,915,3.068742,6.087959
516.0179,115,0,115,915,3.069631,6.092818
516.8348,115,0,115,915,3.069631,6.092818
518.0611,115,0,115,916,3.069631,6.092818
519.43,116,0,116,917,3.064855,6.095259
520.2938,117,0,117,917,3.063143,6.101516
521.0696,117,0,117,917,3.063143,6.101516
521.8338,117,0,117,917,3.063143,6.101516
522.625,117,0,117,917,3.063143,6.101516
523.4412,117,0,117,916,3.063143,6.101516
524.246,117,0,117,916,3.063143,6.101516
525.0475,117,0,117,916,3.063143,6.101516
525.7623,117,0,117,916,3.063143,6.101516
526.543,118,0,118,916,3.055459,6.107639
527.353,119,0,119,916,3.056182,6.09429
528.0855,119,0,119,916,3.056182,6.09429
529.0316,122,0,122,916,3.04074,6.075933
529.9869,123,0,123,916,3.038936,6.07243
530.8154,123,0,123,916,3.038936,6.07243
531.6155,123,0,123,916,3.038936,6.07243
532.3771,123,0,123,916,3.038936,6.07243
533.7569,123,0,123,917,3.038936,6.07243
534.6245,123,0,123,917,3.038936,6.07243
535.576,125,0,125,917,3.049987,6.112862
536.596,125,0,125,916,3.049987,6.112862
537.4374,126,0,126,916,3.040848,6.105398
538.2258,126,0,126,915,3.040848,6.105398
539.0793,127,0,127,914,3.044467,6.08154
539.9382,128,0,128,914,3.045706,6.073643
540.6857,128,0,128,913,3.045706,6.073643
541.9828,128,0,128,914,3.045706,6.073643
543.1062,129,0,129,913,3.051007,6.085848
543.9518,129,0,129,913,3.051007,6.085848
544.7554,129,0,129,913,3.051007,6.085848
545.6691,131,0,131,912,3.047119,6.05835
546.5521,132,0,132,912,3.04767,6.069352
547.4505,133,0,133,912,3.041083,6.050372
548.4124,135,0,135,912,3.042615,6.028515
549.8719,135,0,135,913,3.042615,6.028515
550.8104,136,0,136,913,3.047667,6.030521
551.8262,137,0,137,913,3.046556,6.039032
552.7293,138,0,138,913,3.049699,6.041588
554.2025,139,0,139,914,3.046383,6.03203
555.2002,140,0,140,914,3.049473,6.013899
556.1708,140,0,140,914,3.049473,6.013899
557.0042,140,0,140,914,3.049473,6.013899
557.8846,141,0,141,914,3.044683,5.993432
558.7324,142,0,142,912,3.05192,6.008992
559.5155,142,0,142,911,3.05192,6.008992
560.5618,145,0,145,911,3.049685,5.987949
561.4143,145,0,145,911,3.049685,5.987949
562.3397,145,0,145,911,3.049685,5.987949
563.161,145,0,145,911,3.049685,5.987949
564.6061,146,0,146,912,3.043965,5.98888
565.5098,146,0,146,912,3.043965,5.98888
566.4684,148,0,148,911,3.035355,6.004967
567.2734,147,0,147,911,3.032075,5.988756
568.0873,147,0,147,911,3.032075,5.988756
569.048,147,0,147,911,3.032075,5.988756
569.9,147,0,147,910,3.032075,5.988756
571.3452,148,0,148,909,3.024115,5.995004
573.2175,152,0,152,909,3.022837,5.973967
574.4424,153,0,153,909,3.018058,5.96714
575.4902,153,0,153,908,3.018058,5.96714
576.4434,154,0,154,908,3.014123,5.983975
577.3253,154,0,154,908,3.014123,5.983975
578.2307,155,0,155,907,3.015021,5.965263
579.0986,155,0,155,906,3.015021,5.965263
580.3411,157,0,157,906,3.008047,5.946826
581.5362,158,0,158,905,3.010015,5.952266
582.6968,158,0,158,905,3.010015,5.952266
583.9288,159,0,159,905,3.010119,5.944921
585.0471,159,0,159,905,3.010119,5.944921
586.3535,161,0,161,905,3.008767,5.953412
587.4826,161,0,161,905,3.008767,5.953412
588.5474,161,0,161,905,3.008767,5.953412
589.46,161,0,161,904,3.008767,5.953412
590.5117,162,0,162,904,3.005425,5.953972
591.5926,163,0,163,903,2.997901,5.943868
592.6427,164,0,164,900,3.000914,5.941378
593.7802,166,0,166,899,2.997172,5.954905
594.7441,166,0,166,899,2.997172,5.954905
595.6437,166,0,166,899,2.997172,5.954905
596.665,167,0,167,899,2.994317,5.960523
597.8744,168,0,168,898,2.993054,5.972996
598.9003,169,0,169,897,2.996664,5.968237
600.0337,171,0,171,897,2.984327,5.991345
600.9673,171,0,171,897,2.984327,5.991345
602.0177,172,0,172,897,2.98104,5.996497
602.9257,172,0,172,895,2.98104,5.996497
603.9811,173,0,173,894,2.973431,6.012949
605.0651,175,0,175,894,2.971388,6.016274
606.0344,175,0,175,894,2.971388,6.016274
606.9286,175,0,175,893,2.971388,6.016274
607.9039,175,0,175,893,2.971388,6.016274
608.9266,176,0,176,892,2.968322,6.02619
609.925,177,0,177,891,2.969834,6.017207
610.9893,177,0,177,891,2.969834,6.017207
612.0348,178,0,178,890,2.961732,6.034259
612.9109,178,0,178,889,2.961732,6.034259
613.8717,179,0,179,889,2.956001,6.032964
614.7616,179,0,179,888,2.956001,6.032964
615.6578,179,0,179,887,2.956001,6.032964
616.6707,179,0,179,886,2.955409,6.031133
617.9324,181,0,181,886,2.94142,6.027483
618.9499,181,0,181,886,2.94142,6.027483
619.9094,181,0,181,885,2.94142,6.027483
620.8287,181,0,181,882,2.94142,6.027483
621.723,181,0,181,880,2.94142,6.027483
622.6667,182,0,182,880,2.939047,6.030762
624.0195,185,0,185,879,2.938983,6.02733
625.1368,186,0,186,878,2.934259,6.028096
626.0903,186,0,186,877,2.934259,6.028096
627.0928,187,0,187,875,2.933084,6.015742
628.1857,189,0,189,875,2.929099,5.993186
629.2963,190,0,190,874,2.933312,5.998001
630.3156,190,0,190,873,2.933312,5.998001
631.3172,190,0,190,873,2.933312,5.998001
632.4779,192,0,192,871,2.940934,5.98828
633.5833,193,0,193,871,2.944547,5.980887
634.5612,193,0,193,871,2.944547,5.980887
635.6456,194,0,194,870,2.947505,5.983613
636.7246,195,0,195,869,2.936725,5.983949
637.7841,195,0,195,869,2.936725,5.983949
638.853,195,0,195,869,2.936725,5.983949
639.8754,195,0,195,866,2.936725,5.983949
641.0424,197,0,197,865,2.938606,5.965312
642.3572,199,0,199,864,2.947164,5.966628
643.4341,199,0,199,863,2.947164,5.966628
644.5317,200,0,200,862,2.948558,5.961893
645.5088,202,0,202,861,2.950803,5.969809
646.3899,203,0,203,860,2.946915,5.954986
647.0807,203,0,203,860,2.946915,5.954986
647.8411,204,0,204,859,2.940838,5.959664
648.597,205,0,205,859,2.939396,5.953828
649.2651,205,0,205,856,2.939396,5.953828
650.2113,207,0,207,856,2.938752,5.946373
650.9587,208,0,208,856,2.935729,5.949822
651.6224,209,0,209,854,2.936427,5.945309
652.2684,210,0,210,851,2.936768,5.939535
652.9298,211,0,211,851,2.928342,5.934144
653.6416,212,0,212,850,2.930325,5.938121
654.3593,213,0,213,849,2.932048,5.931528
654.95,213,0,213,848,2.932048,5.931528
655.6119,214,0,214,848,2.927655,5.923936
656.2052,214,0,214,848,2.927655,5.923936
656.934,214,0,214,847,2.927655,5.923936
657.5367,214,0,214,846,2.927655,5.923936
658.18,215,0,215,844,2.930735,5.914078
658.8383,216,0,216,843,2.926015,5.901541
659.4968,217,0,217,842,2.928754,5.89721
660.1484,218,0,218,842,2.928452,5.902581
660.6778,218,0,218,841,2.928452,5.902581
661.3049,219,0,219,841,2.925213,5.928617
662.2786,222,0,222,841,2.925887,5.889646
663.3298,224,0,224,841,2.924422,5.879158
664.061,224,0,224,840,2.924422,5.879158
665.0464,226,0,226,836,2.927244,5.863899
665.9623,227,0,227,833,2.919943,5.868835
666.6516,227,0,227,833,2.919943,5.868835
667.3935,228,0,228,833,2.923494,5.880067
668.1007,229,0,229,831,2.922187,5.868297
668.7626,229,0,229,830,2.922187,5.868297
669.3806,229,0,229,830,2.922187,5.868297
670.2842,230,0,230,829,2.925698,5.868259
670.9953,230,0,230,829,2.925698,5.868259
671.79,231,0,231,828,2.925559,5.85642
672.5917,232,0,232,828,2.923625,5.845394
673.5735,235,0,235,828,2.919431,5.846185
674.2624,235,0,235,827,2.919431,5.846185
675.0368,236,0,236,827,2.914068,5.86983
675.6628,236,0,236,825,2.914068,5.86983
676.3367,236,0,236,825,2.914068,5.86983
677.0207,236,0,236,825,2.914068,5.86983
677.7426,237,0,237,823,2.910702,5.876901
678.6134,239,0,239,822,2.905894,5.871117
679.2905,239,0,239,822,2.905894,5.871117
679.9583,239,0,239,821,2.905894,5.871117
680.7782,239,0,239,820,2.90626,5.868105
681.6519,240,0,240,820,2.9057,5.881447
682.4213,241,0,241,820,2.905943,5.88147
683.1771,241,0,241,818,2.905943,5.88147
683.9485,242,0,242,817,2.906127,5.884704
684.6096,242,0,242,816,2.906127,5.884704
685.4644,244,0,244,816,2.906082,5.913902
686.139,244,0,244,815,2.906082,5.913902
686.9107,245,0,245,814,2.907825,5.927177
687.6082,245,0,245,814,2.907825,5.927177
688.2853,245,0,245,814,2.907825,5.927177
689.2006,247,0,247,813,2.908444,5.934804
690.0461,247,0,247,811,2.908444,5.934804
690.6982,247,0,247,810,2.908444,5.934804
691.3693,247,0,247,809,2.908444,5.934804
692.1575,248,0,248,809,2.911755,5.936049
692.8389,248,0,248,808,2.911755,5.936049
693.608,249,0,249,806,2.907086,5.951684
694.2929,249,0,249,806,2.907086,5.951684
694.9691,249,0,249,805,2.907086,5.951684
695.7994,250,0,250,804,2.903747,5.944499
696.6388,250,0,250,803,2.903747,5.944499
697.3343,250,0,250,803,2.903747,5.944499
698.0248,250,0,250,803,2.903747,5.944499
698.8885,251,0,251,803,2.907038,5.940179
699.633,251,0,251,803,2.907038,5.940179
700.2997,251,0,251,802,2.907038,5.940179
701.024,251,0,251,802,2.907038,5.940179
701.8426,252,0,252,802,2.905306,5.947006
702.6892,252,0,252,802,2.905306,5.947006
703.4976,252,0,252,800,2.905306,5.947006
704.6049,255,0,255,800,2.897273,5.932481
705.5134,256,0,256,798,2.899032,5.939402
706.4351,257,0,257,797,2.902264,5.931867
707.2241,257,0,257,796,2.902264,5.931867
708.0886,258,0,258,795,2.905471,5.937528
708.9919,259,0,259,793,2.903421,5.931842
710.008,260,0,260,793,2.898226,5.93945
710.8057,259,0,259,792,2.897416,5.939217
711.6273,260,0,260,791,2.896831,5.943748
712.3517,260,0,260,790,2.896831,5.943748
713.0794,260,0,260,790,2.896831,5.943748
714.1711,263,0,263,790,2.892817,5.956043
715.2374,264,0,264,788,2.885249,5.962804
716.1461,264,0,264,788,2.885249,5.962804
716.9054,264,0,264,785,2.885249,5.962804
717.5872,264,0,264,783,2.885249,5.962804
718.4831,265,0,265,782,2.888435,5.957665
719.2042,265,0,265,782,2.888435,5.957665
719.896,265,0,265,782,2.888435,5.957665
720.7132,266,0,266,782,2.890786,5.965426
721.5086,266,0,266,781,2.890786,5.965426
722.2137,266,0,266,780,2.890786,5.965426
723.1373,266,0,266,779,2.890786,5.965426
723.9019,266,0,266,777,2.890786,5.965426
724.8544,268,0,268,777,2.889773,5.954411
725.621,268,0,268,776,2.889773,5.954411
726.3602,268,0,268,776,2.889773,5.954411
727.2775,269,0,269,775,2.887173,5.944856
728.0205,269,0,269,773,2.887173,5.944856
728.9691,271,0,271,773,2.892819,5.938677
730.2369,274,0,274,773,2.892636,5.927153
731.4071,277,0,277,772,2.891331,5.919694
732.3712,278,0,278,772,2.894347,5.923515
733.1682,278,0,278,771,2.894347,5.923515
733.9412,277,0,277,770,2.895662,5.926247
734.7016,277,0,277,769,2.895662,5.926247
735.4594,277,0,277,769,2.895662,5.926247
736.4621,277,0,277,768,2.894178,5.901114
737.2621,277,0,277,766,2.894178,5.901114
738.1423,276,0,276,765,2.891696,5.898232
739.0652,277,0,277,765,2.894721,5.903179
740.3298,281,0,281,764,2.892333,5.878271
741.5175,284,0,284,763,2.881362,5.871667
742.8979,287,0,287,761,2.875243,5.86991
743.8244,286,0,286,761,2.875656,5.875173
744.5627,286,0,286,761,2.875656,5.875173
745.2317,286,0,286,761,2.875656,5.875173
746.1542,288,0,288,761,2.868492,5.882856
747.2814,291,0,291,759,2.869332,5.889111
748.654,294,0,294,757,2.868052,5.908128
749.988,296,0,296,757,2.867693,5.900954
750.9659,296,0,296,756,2.867693,5.900954
751.8132,296,0,296,755,2.867693,5.900954
752.5756,296,0,296,755,2.867693,5.900954
753.2578,296,0,296,754,2.867693,5.900954
753.9304,296,0,296,754,2.867693,5.900954
754.645,296,0,296,752,2.867693,5.900954
755.4167,296,0,296,751,2.867693,5.900954
756.2896,296,0,296,751,2.867693,5.900954
757.2335,297,0,297,751,2.868858,5.893276
758.2912,299,0,299,749,2.870942,5.896977
759.3221,300,0,300,747,2.870171,5.901527
760.3845,300,0,300,746,2.875787,5.899086
761.3051,300,0,300,745,2.875787,5.899086
762.3748,301,0,301,743,2.878624,5.900768
763.405,302,0,302,743,2.87857,5.909225
764.6713,304,0,304,743,2.881164,5.900598
765.9664,307,0,307,741,2.875473,5.8983
767.1287,309,0,309,740,2.87213,5.902366
768.1322,310,0,310,739,2.869567,5.905702
769.3652,310,0,310,739,2.871369,5.916266
770.2477,310,0,310,739,2.871369,5.916266
771.1713,311,0,311,738,2.872542,5.916402
771.9756,311,0,311,735,2.872542,5.916402
772.9219,312,0,312,732,2.867898,5.919812
773.8686,313,0,313,731,2.868551,5.918891
774.6857,313,0,313,727,2.868551,5.918891
775.863,315,0,315,727,2.871976,5.908233
776.8546,316,0,316,727,2.874492,5.90627
777.6709,316,0,316,726,2.874492,5.90627
778.8967,319,0,319,726,2.876554,5.917679
779.9679,320,0,320,725,2.874905,5.918939
780.9999,321,0,321,723,2.875869,5.919158
781.9265,321,0,321,723,2.875869,5.919158
783.0901,323,0,323,719,2.876861,5.916451
784.7299,327,0,327,718,2.877836,5.908001
785.8796,327,0,327,717,2.881129,5.895265
786.7547,327,0,327,717,2.881129,5.895265
787.7527,328,0,328,716,2.881716,5.891195
789.1346,330,0,330,715,2.884174,5.902469
790.053,330,0,330,714,2.884174,5.902469
790.9688,331,0,331,714,2.883188,5.910547
791.7371,331,0,331,711,2.883188,5.910547
792.5047,331,0,331,710,2.883188,5.910547
793.2269,331,0,331,708,2.883188,5.910547
794.3597,334,0,334,708,2.879151,5.892659
795.7532,336,0,336,706,2.876601,5.878644
797.1617,340,0,340,705,2.87128,5.871952
798.4653,343,0,343,702,2.868419,5.884789
799.4625,343,0,343,700,2.868419,5.884789
800.5353,343,0,343,700,2.869652,5.886366
801.9586,345,0,345,699,2.866981,5.896562
803.3477,345,0,345,698,2.869257,5.895229
804.6625,347,0,347,697,2.87248,5.889354
805.9459,349,0,349,694,2.871828,5.880496
806.8724,349,0,349,694,2.871828,5.880496
807.6893,349,0,349,693,2.871828,5.880496
808.7275,351,0,351,690,2.866785,5.881537
809.8942,352,0,352,687,2.867041,5.880278
810.9136,353,0,353,687,2.869245,5.87836
811.7794,353,0,353,686,2.869245,5.87836
812.618,353,0,353,685,2.869245,5.87836
